Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk		NDistTk	NDistCE	RatioDistTk	RatioDistCE	
Apache	HIVE	6833	1	0	0	0	95	0	32	0	0.004186	0.000000	
Apache	HIVE	4507	0	0	0	0	19	0	14	0	0.001831	0.000000	
Apache	HIVE	8604	0	0	0	0	3	0	3	0	0.000392	0.000000	
Apache	HIVE	8606	0	1	0	1	86	9	44	8	0.005755	0.001046	
Apache	HIVE	837	0	0	1	0	79	0	46	0	0.006017	0.000000	
Apache	HIVE	9632	0	0	1	0	143	0	50	0	0.006540	0.000000	
Apache	HIVE	6049	0	0	0	1	130	14	41	14	0.005363	0.001831	
Apache	HIVE	419	0	0	0	0	10	0	8	0	0.001046	0.000000	
Apache	HIVE	11931	0	0	1	0	170	0	56	0	0.007325	0.000000	
Apache	HIVE	13223	0	0	0	0	11	0	11	0	0.001439	0.000000	
Apache	HIVE	14248	0	0	0	0	27	0	17	0	0.002224	0.000000	
Apache	HIVE	11863	0	0	0	0	41	0	24	0	0.003139	0.000000	
Apache	HIVE	5447	0	0	0	1	30	1	22	1	0.002878	0.000131	
Apache	HIVE	12275	0	0	0	0	37	0	31	0	0.004055	0.000000	
Apache	HIVE	1460	0	0	0	0	13	0	9	0	0.001177	0.000000	
Apache	HIVE	14238	0	0	0	0	45	0	24	0	0.003139	0.000000	
Apache	HIVE	12214	0	0	0	1	8	1	5	1	0.000654	0.000131	
Apache	HIVE	5563	0	0	0	1	35	2	25	2	0.003270	0.000262	
Apache	HIVE	13247	0	0	0	0	28	0	19	0	0.002485	0.000000	
Apache	HIVE	5568	0	0	1	0	23	0	18	0	0.002354	0.000000	
Apache	HIVE	1986	0	0	1	1	220	12	80	12	0.010464	0.001570	
Apache	HIVE	9669	0	0	0	0	25	0	18	0	0.002354	0.000000	
Apache	HIVE	13256	0	0	0	1	20	2	16	2	0.002093	0.000262	
Apache	HIVE	4046	0	0	0	0	33	0	23	0	0.003009	0.000000	
Apache	HIVE	8440	0	0	1	1	235	31	86	31	0.011249	0.004055	
Apache	HIVE	15011	0	0	0	1	31	2	23	2	0.003009	0.000262	
Apache	HIVE	11733	0	1	0	1	481	56	92	56	0.012034	0.007325	
Apache	HIVE	12248	0	1	0	1	169	20	54	19	0.007063	0.002485	
Apache	HIVE	7129	0	0	0	1	11	1	10	1	0.001308	0.000131	
Apache	HIVE	8154	0	1	0	1	108	13	47	13	0.006148	0.001700	
Apache	HIVE	4571	0	0	0	1	50	1	38	1	0.004971	0.000131	
Apache	HIVE	3548	0	0	0	1	5	1	5	1	0.000654	0.000131	
Apache	HIVE	13791	0	0	0	1	8	1	6	1	0.000785	0.000131	
Apache	HIVE	6626	0	0	1	1	35	6	22	6	0.002878	0.000785	
Apache	HIVE	3045	0	0	0	0	44	0	20	0	0.002616	0.000000	
Apache	HIVE	6631	0	1	1	1	234	19	81	19	0.010595	0.002485	
Apache	HIVE	11241	0	0	0	1	82	3	42	3	0.005494	0.000392	
Apache	HIVE	323	0	0	0	0	31	0	19	0	0.002485	0.000000	
Apache	HIVE	9199	0	0	0	1	53	6	33	5	0.004317	0.000654	
Apache	HIVE	8690	0	0	0	0	8	0	5	0	0.000654	0.000000	
Apache	HIVE	14556	0	1	1	1	172	15	54	15	0.007063	0.001962	
Apache	HIVE	9717	0	0	0	1	115	1	52	1	0.006802	0.000131	
Apache	HIVE	9718	0	1	1	1	562	50	139	50	0.018182	0.006540	
Apache	HIVE	14327	0	0	1	1	50	4	29	4	0.003793	0.000523	
Apache	HIVE	3064	0	0	1	0	96	0	34	0	0.004447	0.000000	
Apache	HIVE	5972	1	0	0	1	69	1	47	1	0.006148	0.000131	
Apache	HIVE	7164	0	0	0	1	40	4	31	4	0.004055	0.000523	
Apache	HIVE	14677	0	0	0	0	6	0	6	0	0.000785	0.000000	
Commons	CODEC	201	0	0	0	1	17	1	14	1	0.015909	0.001136	
Commons	CODEC	97	0	0	1	1	82	5	49	5	0.055682	0.005682	
Commons	COLLECTIONS	288	0	0	0	1	59	4	29	3	0.033487	0.003464	
Commons	COLLECTIONS	353	0	0	1	1	44	12	20	9	0.023095	0.010393	
Commons	COLLECTIONS	386	0	0	1	1	19	4	8	4	0.009238	0.004619	
Commons	COLLECTIONS	357	0	0	1	1	18	3	9	3	0.010393	0.003464	
Commons	COLLECTIONS	358	0	0	0	1	44	6	13	5	0.015012	0.005774	
Commons	COLLECTIONS	583	0	0	0	0	32	0	20	0	0.023095	0.000000	
Commons	COLLECTIONS	487	0	0	0	1	37	5	26	5	0.030023	0.005774	
Commons	COLLECTIONS	435	0	0	1	1	30	6	9	5	0.010393	0.005774	
Commons	COLLECTIONS	493	0	0	0	1	30	2	21	1	0.024249	0.001155	
Commons	COLLECTIONS	371	0	0	0	1	29	3	13	3	0.015012	0.003464	
Commons	COLLECTIONS	437	0	0	1	1	18	4	6	3	0.006928	0.003464	
Commons	COLLECTIONS	279	0	0	1	1	53	6	20	6	0.023095	0.006928	
Commons	COLLECTIONS	315	0	0	1	1	50	7	18	5	0.020785	0.005774	
Commons	COLLECTIONS	284	0	0	1	1	27	6	8	4	0.009238	0.004619	
Commons	COLLECTIONS	349	0	0	0	1	22	5	9	3	0.010393	0.003464	
Commons	COLLECTIONS	222	0	0	0	1	27	6	11	5	0.012702	0.005774	
Commons	COMPRESS	96	0	0	1	1	149	19	69	19	0.042125	0.011600	
Commons	COMPRESS	224	0	0	1	1	121	21	69	21	0.042125	0.012821	
Commons	COMPRESS	162	0	0	0	1	104	5	74	5	0.045177	0.003053	
Commons	COMPRESS	209	0	0	0	1	14	2	12	2	0.007326	0.001221	
Commons	COMPRESS	268	0	0	1	1	63	4	41	4	0.025031	0.002442	
Commons	COMPRESS	173	0	0	0	1	36	5	22	3	0.013431	0.001832	
Commons	COMPRESS	177	0	1	0	1	413	58	102	58	0.062271	0.035409	
Commons	COMPRESS	249	0	0	1	1	74	9	36	8	0.021978	0.004884	
Commons	COMPRESS	185	1	0	1	1	178	16	82	15	0.050061	0.009158	
Commons	CONFIGURATION	552	0	0	0	0	12	0	10	0	0.007536	0.000000	
Commons	CONFIGURATION	547	0	0	1	1	76	13	34	13	0.025622	0.009797	
Commons	CONFIGURATION	581	0	0	1	1	58	11	20	10	0.015072	0.007536	
Commons	CONFIGURATION	310	0	0	0	1	15	3	11	2	0.008289	0.001507	
Commons	IO	66	0	0	1	1	686	57	181	56	0.148604	0.045977	
Commons	IO	423	0	0	0	1	32	3	20	2	0.016420	0.001642	
Commons	IO	79	0	0	0	1	24	1	21	1	0.017241	0.000821	
Commons	IO	272	0	0	0	1	18	2	12	1	0.009852	0.000821	
Commons	IO	339	0	0	1	1	148	15	70	14	0.057471	0.011494	
Commons	IO	150	0	0	0	1	17	3	12	3	0.009852	0.002463	
Commons	IO	252	0	0	0	1	65	11	30	10	0.024631	0.008210	
Commons	LANG	1181	0	0	0	1	7	2	5	1	0.002093	0.000419	
Commons	LANG	414	0	0	1	1	468	20	50	19	0.020929	0.007953	
Commons	LANG	1187	0	0	1	1	26	5	19	5	0.007953	0.002093	
Commons	LANG	423	0	0	0	1	76	6	33	5	0.013813	0.002093	
Commons	LANG	1068	0	0	0	1	22	2	15	1	0.006279	0.000419	
Commons	LANG	429	0	1	0	1	76	10	39	8	0.016325	0.003349	
Commons	LANG	1207	0	0	1	1	90	12	45	10	0.018836	0.004186	
Commons	LANG	1209	0	0	0	1	14	2	11	2	0.004604	0.000837	
Commons	LANG	957	0	0	1	1	50	7	29	5	0.012139	0.002093	
Commons	LANG	1215	0	0	1	1	31	7	21	6	0.008790	0.002512	
Commons	LANG	705	0	0	0	1	34	4	25	3	0.010465	0.001256	
Commons	LANG	323	0	0	0	1	52	7	42	6	0.017581	0.002512	
Commons	LANG	593	0	0	0	1	48	4	37	4	0.015488	0.001674	
Commons	LANG	1235	0	0	1	1	44	6	30	6	0.012558	0.002512	
Commons	LANG	468	0	0	0	1	9	1	8	1	0.003349	0.000419	
Commons	LANG	1239	0	0	0	1	8	3	6	3	0.002512	0.001256	
Commons	LANG	473	0	0	1	1	42	3	21	2	0.008790	0.000837	
Commons	LANG	733	0	0	1	1	34	10	20	6	0.008372	0.002512	
Commons	LANG	862	0	0	1	1	242	13	101	13	0.042277	0.005442	
Commons	LANG	679	0	0	0	1	17	2	15	2	0.006279	0.000837	
Commons	LANG	1264	0	0	0	1	17	3	12	2	0.005023	0.000837	
Commons	LANG	509	0	0	0	1	121	9	71	7	0.029720	0.002930	
Commons	MATH	805	0	0	0	0	30	0	22	0	0.009520	0.000000	
Commons	MATH	1192	0	0	0	1	9	1	8	1	0.003462	0.000433	
Commons	MATH	42	0	0	1	1	172	17	59	15	0.025530	0.006491	
Commons	MATH	813	0	0	1	1	254	18	62	17	0.026828	0.007356	
Commons	MATH	1384	1	0	0	1	111	9	62	7	0.026828	0.003029	
Commons	MATH	1234	0	0	0	1	51	11	31	10	0.013414	0.004327	
Commons	MATH	404	0	0	0	1	108	5	65	4	0.028126	0.001731	
Commons	MATH	1112	0	0	0	1	48	2	37	2	0.016010	0.000865	
JBoss	ENTESB	937	0	0	0	0	24	0	12	0	0.015894	0.000000	
JBoss	ENTESB	932	0	0	0	1	87	2	45	2	0.059603	0.002649	
JBoss	JBMETA	379	0	1	1	1	273	29	69	27	0.139676	0.054656	
Wildfly	ELY	808	0	0	1	1	36	8	19	8	0.052778	0.022222	
Wildfly	ELY	401	0	0	0	0	43	0	29	0	0.080556	0.000000	
Wildfly	SWARM	669	0	0	0	1	292	12	137	12	0.129367	0.011331	
Wildfly	WFCORE	67	0	0	0	0	52	0	23	0	0.007367	0.000000	
Wildfly	WFCORE	1158	0	0	0	0	20	0	15	0	0.004805	0.000000	
Wildfly	WFCORE	1607	0	0	0	0	33	0	20	0	0.006406	0.000000	
Wildfly	WFCORE	172	0	0	0	1	44	2	30	2	0.009609	0.000641	
Wildfly	WFCORE	1046	0	0	0	1	50	1	30	1	0.009609	0.000320	
Wildfly	WFCORE	88	0	0	0	0	54	0	37	0	0.011851	0.000000	
Wildfly	WFCORE	604	1	0	0	1	116	1	44	1	0.014094	0.000320	
Wildfly	WFCORE	1821	0	0	0	1	49	3	26	3	0.008328	0.000961	
Wildfly	WFLY	2308	1	1	0	1	454	50	148	48	0.020513	0.006653	
Wildfly	WFLY	3207	0	1	1	1	1845	80	187	79	0.025918	0.010949	
Wildfly	WFLY	1289	0	0	0	1	75	3	45	3	0.006237	0.000416	
Wildfly	WFLY	2188	0	0	0	1	2156	51	198	51	0.027443	0.007069	
Wildfly	WFLY	922	0	0	0	1	44	2	25	2	0.003465	0.000277	
Wildfly	WFLY	2972	0	0	0	1	64	5	40	4	0.005544	0.000554	
Wildfly	WFLY	1565	0	1	1	1	11174	298	500	298	0.069300	0.041303	
Wildfly	WFLY	2591	0	1	0	1	534	65	122	65	0.016909	0.009009	
Wildfly	WFLY	2852	0	0	0	1	53	3	44	3	0.006098	0.000416	
Wildfly	WFLY	7084	0	0	0	0	4	0	4	0	0.000554	0.000000	
Wildfly	WFLY	5021	0	0	0	1	100	7	37	6	0.005128	0.000832	
Wildfly	WFLY	2352	0	0	0	1	157	4	92	4	0.012751	0.000554	
Wildfly	WFLY	2227	0	0	0	1	4	1	4	1	0.000554	0.000139	
Wildfly	WFLY	4277	0	0	0	1	49	7	31	5	0.004297	0.000693	
Wildfly	WFLY	4151	0	0	0	1	70	6	47	5	0.006514	0.000693	
Wildfly	WFLY	2619	0	0	0	0	26	0	18	0	0.002495	0.000000	
Wildfly	WFLY	6588	0	0	0	1	44	2	25	1	0.003465	0.000139	
Wildfly	WFLY	5060	0	1	1	1	507	49	140	48	0.019404	0.006653	
Wildfly	WFLY	2887	0	1	0	1	322	19	89	19	0.012335	0.002633	
Wildfly	WFLY	2507	0	0	1	1	115	16	75	16	0.010395	0.002218	
Wildfly	WFLY	6225	0	0	0	1	129	9	70	9	0.009702	0.001247	
Wildfly	WFLY	5970	0	0	0	0	21	0	16	0	0.002218	0.000000	
Wildfly	WFLY	1757	0	0	0	1	16	2	12	1	0.001663	0.000139	
Wildfly	WFLY	1509	0	0	0	1	22	1	19	1	0.002633	0.000139	
Wildfly	WFLY	4690	0	0	0	1	533	28	65	28	0.009009	0.003881	
Wildfly	WFLY	5107	0	0	0	1	55	3	29	3	0.004019	0.000416	
Wildfly	WFLY	121	0	0	0	0	26	0	14	0	0.001940	0.000000	
Wildfly	WFLY	4735	0	0	0	1	29	3	17	2	0.002356	0.000277	
Spring	AMQP	468	0	1	0	1	179	24	93	24	0.072093	0.018605	
Spring	AMQP	307	0	0	0	1	19	2	15	1	0.011628	0.000775	
Spring	AMQP	532	0	1	0	1	567	42	77	40	0.059690	0.031008	
Spring	BATCH	1539	0	0	0	1	24	1	15	1	0.005688	0.000379	
Spring	BATCH	1291	0	0	1	1	125	3	73	3	0.027683	0.001138	
Spring	BATCH	1214	0	1	1	1	197	17	73	16	0.027683	0.006068	
Spring	DATACMNS	160	0	1	1	1	782	81	149	81	0.079764	0.043362	
Spring	DATACMNS	848	0	0	0	1	32	4	20	4	0.010707	0.002141	
Spring	DATACMNS	772	0	0	0	1	7	1	7	1	0.003747	0.000535	
Spring	DATACMNS	70	0	0	1	1	165	31	62	31	0.033191	0.016595	
Spring	DATACMNS	359	0	0	0	1	23	4	15	3	0.008030	0.001606	
Spring	DATACMNS	906	0	0	0	1	21	3	17	3	0.009101	0.001606	
Spring	DATACMNS	711	0	0	1	1	182	16	107	15	0.057281	0.008030	
Spring	DATACMNS	690	0	0	0	1	64	1	50	1	0.026767	0.000535	
Spring	DATACMNS	238	0	0	1	1	70	12	36	9	0.019272	0.004818	
Spring	DATACMNS	272	0	0	0	1	49	4	36	4	0.019272	0.002141	
Spring	DATACMNS	882	0	0	0	0	48	0	34	0	0.018201	0.000000	
Spring	DATACMNS	702	0	0	0	1	28	5	20	4	0.010707	0.002141	
Spring	DATACMNS	705	0	0	0	0	4	0	2	0	0.001071	0.000000	
Spring	DATACMNS	158	0	0	0	1	60	4	42	4	0.022484	0.002141	
Spring	DATACMNS	799	0	0	1	1	100	8	63	8	0.033726	0.004283	
Spring	DATAGRAPH	745	0	0	0	0	16	0	14	0	0.023102	0.000000	
Spring	DATAGRAPH	739	0	0	0	1	22	2	17	1	0.028053	0.001650	
Spring	DATAJPA	512	0	0	0	0	7	0	7	0	0.003640	0.000000	
Spring	DATAJPA	327	0	0	1	1	202	11	92	11	0.047842	0.005720	
Spring	DATAJPA	684	0	0	0	1	42	7	33	4	0.017161	0.002080	
Spring	DATAJPA	397	0	0	1	1	112	18	48	18	0.024961	0.009360	
Spring	DATAJPA	590	0	0	1	1	96	13	50	13	0.026001	0.006760	
Spring	DATAJPA	429	0	0	0	1	43	2	34	2	0.017681	0.001040	
Spring	DATAJPA	913	0	0	1	1	98	14	54	13	0.028081	0.006760	
Spring	DATAJPA	851	0	0	0	1	24	3	21	3	0.010920	0.001560	
Spring	DATAJPA	597	0	0	0	1	72	1	54	1	0.028081	0.000520	
Spring	DATAJPA	567	0	0	1	1	57	10	31	10	0.016121	0.005200	
Spring	DATAMONGO	1088	0	0	1	1	52	4	34	4	0.014431	0.001698	
Spring	DATAMONGO	481	0	0	1	1	40	2	25	2	0.010611	0.000849	
Spring	DATAMONGO	1027	0	0	0	1	60	5	40	5	0.016978	0.002122	
Spring	DATAMONGO	1126	0	0	1	1	214	32	69	32	0.029287	0.013582	
Spring	DATAMONGO	646	0	1	0	1	95	13	51	12	0.021647	0.005093	
Spring	DATAMONGO	359	0	0	0	1	37	2	35	2	0.014856	0.000849	
Spring	DATAMONGO	459	0	0	1	1	91	10	41	10	0.017402	0.004244	
Spring	DATAMONGO	398	0	1	0	1	1154	55	95	54	0.040323	0.022920	
Spring	DATAMONGO	381	0	0	1	1	118	13	68	12	0.028862	0.005093	
Spring	DATAMONGO	1368	0	0	1	1	66	6	42	6	0.017827	0.002547	
Spring	DATAMONGO	594	0	0	1	1	57	6	33	6	0.014007	0.002547	
Spring	DATAMONGO	430	0	0	0	1	26	1	19	1	0.008065	0.000424	
Spring	DATAMONGO	1307	0	0	1	1	57	4	34	4	0.014431	0.001698	
Spring	DATAMONGO	410	0	0	1	1	246	31	80	30	0.033956	0.012733	
Spring	DATAMONGO	1295	0	1	0	1	212	38	70	36	0.029711	0.015280	
Spring	DATAMONGO	1436	0	0	0	1	35	5	25	4	0.010611	0.001698	
Spring	DATAMONGO	669	0	1	1	1	626	76	96	76	0.040747	0.032258	
Spring	DATAMONGO	1438	0	0	0	1	73	3	46	2	0.019525	0.000849	
Spring	DATAMONGO	1190	1	0	1	1	139	25	69	25	0.029287	0.010611	
Spring	DATAREDIS	495	0	1	0	1	506	27	62	27	0.076355	0.033251	
Spring	DATAREST	870	0	0	0	1	46	4	24	3	0.014944	0.001868	
Spring	DATAREST	328	0	0	0	1	148	6	97	6	0.060399	0.003736	
Spring	DATAREST	716	0	0	0	1	268	13	63	12	0.039228	0.007472	
Spring	DATAREST	204	0	0	1	1	471	56	96	56	0.059776	0.034869	
Spring	DATAREST	143	0	0	0	1	141	6	77	6	0.047945	0.003736	
Spring	DATAREST	594	0	0	0	1	39	5	25	3	0.015567	0.001868	
Spring	DATAREST	244	0	0	0	1	18	2	11	2	0.006849	0.001245	
Spring	DATAREST	599	0	0	1	1	86	6	55	6	0.034247	0.003736	
Spring	DATAREST	408	0	0	0	1	155	3	55	3	0.034247	0.001868	
Spring	DATAREST	411	0	0	0	1	71	7	43	7	0.026775	0.004359	
Spring	DATAREST	188	0	1	1	1	382	51	110	51	0.068493	0.031756	
Spring	DATAREST	477	0	0	1	1	168	17	52	17	0.032379	0.010585	
Spring	DATAREST	958	0	0	0	1	101	3	58	3	0.036115	0.001868	
Spring	LDAP	186	0	0	0	1	59	3	39	3	0.037356	0.002874	
Spring	ROO	898	0	0	0	1	13	2	12	2	0.002588	0.000431	
Spring	ROO	2276	0	1	1	1	363	56	109	56	0.023512	0.012079	
Spring	ROO	2259	0	0	0	1	64	1	47	1	0.010138	0.000216	
Spring	ROO	1381	0	0	0	1	7	1	7	1	0.001510	0.000216	
Spring	ROO	392	0	0	1	0	70	0	32	0	0.006903	0.000000	
Spring	ROO	2057	0	0	0	0	16	0	11	0	0.002373	0.000000	
Spring	ROO	394	0	0	0	1	59	3	35	3	0.007550	0.000647	
Spring	ROO	3049	0	0	1	1	212	21	67	20	0.014452	0.004314	
Spring	ROO	396	0	0	0	1	40	2	18	2	0.003883	0.000431	
Spring	ROO	3138	1	1	1	1	201	22	91	22	0.019629	0.004745	
Spring	ROO	1167	0	0	0	1	36	1	30	1	0.006471	0.000216	
Spring	ROO	2449	0	0	0	1	32	1	21	1	0.004530	0.000216	
Spring	ROO	914	0	0	0	1	65	5	39	4	0.008412	0.000863	
Spring	ROO	2196	0	0	0	1	43	2	33	2	0.007118	0.000431	
Spring	ROO	2453	0	0	1	1	228	15	78	14	0.016825	0.003020	
Spring	ROO	534	0	0	0	1	88	6	39	6	0.008412	0.001294	
Spring	ROO	2199	0	0	0	1	63	3	32	3	0.006903	0.000647	
Spring	ROO	1839	0	0	0	0	14	0	9	0	0.001941	0.000000	
Spring	ROO	1565	0	0	0	0	19	0	18	0	0.003883	0.000000	
Spring	ROO	541	0	0	0	0	19	0	10	0	0.002157	0.000000	
Spring	ROO	3358	0	0	0	0	13	0	11	0	0.002373	0.000000	
Spring	ROO	2535	0	0	0	1	112	12	47	12	0.010138	0.002588	
Spring	ROO	1056	0	0	0	1	43	1	21	1	0.004530	0.000216	
Spring	ROO	3489	0	0	0	0	12	0	8	0	0.001726	0.000000	
Spring	ROO	2082	0	0	0	0	14	0	9	0	0.001941	0.000000	
Spring	ROO	2439	0	1	0	1	173	12	67	12	0.014452	0.002588	
Spring	ROO	805	0	0	1	1	83	12	37	12	0.007981	0.002588	
Spring	ROO	422	0	0	0	1	40	1	33	1	0.007118	0.000216	
Spring	ROO	3496	1	1	0	1	9765	86	143	86	0.030846	0.018550	
Spring	ROO	553	0	0	1	1	44	5	30	3	0.006471	0.000647	
Spring	ROO	1223	0	0	0	0	12	0	10	0	0.002157	0.000000	
Spring	ROO	558	0	0	1	1	43	6	25	5	0.005393	0.001079	
Spring	ROO	1071	1	0	0	1	174	18	88	18	0.018982	0.003883	
Spring	ROO	2353	0	0	0	1	6	1	6	1	0.001294	0.000216	
Spring	ROO	2035	0	0	1	1	50	10	36	9	0.007765	0.001941	
Spring	ROO	3315	0	0	1	1	39	3	26	3	0.005608	0.000647	
Spring	ROO	695	0	0	1	1	92	17	57	17	0.012295	0.003667	
Spring	ROO	57	0	0	0	0	36	0	28	0	0.006040	0.000000	
Spring	ROO	58	1	1	1	1	681	90	188	88	0.040552	0.018982	
Spring	ROO	3133	0	0	1	1	103	10	61	10	0.013158	0.002157	
Spring	ROO	3518	0	0	0	1	173	1	33	1	0.007118	0.000216	
Spring	ROO	1013	0	0	0	0	37	0	17	0	0.003667	0.000000	
Spring	ROO	1857	1	0	0	1	55	3	33	3	0.007118	0.000647	
Spring	ROO	2114	0	0	1	1	420	51	115	51	0.024806	0.011001	
Spring	ROO	2862	0	0	0	1	229	19	68	19	0.014668	0.004098	
Spring	ROO	1220	0	1	0	1	1228	86	111	86	0.023943	0.018550	
Spring	ROO	327	0	0	0	1	81	1	48	1	0.010354	0.000216	
Spring	ROO	1897	0	0	1	1	303	12	152	12	0.032787	0.002588	
Spring	ROO	2381	0	0	0	1	88	5	51	5	0.011001	0.001079	
Spring	ROO	3281	0	0	0	1	80	3	52	3	0.011217	0.000647	
Spring	ROO	339	0	0	1	1	110	1	54	1	0.011648	0.000216	
Spring	ROO	2388	0	0	1	1	94	15	41	15	0.008844	0.003236	
Spring	ROO	2005	0	0	0	1	54	1	23	1	0.004961	0.000216	
Spring	ROO	3160	0	0	0	1	50	3	37	3	0.007981	0.000647	
Spring	ROO	1124	0	0	0	1	80	1	58	1	0.012511	0.000216	
Spring	ROO	2191	0	0	1	1	98	7	48	7	0.010354	0.001510	
Spring	ROO	2396	0	0	0	1	198	6	105	6	0.022649	0.001294	
Spring	ROO	1189	0	0	0	0	19	0	15	0	0.003236	0.000000	
Spring	ROO	2272	0	0	0	0	42	0	36	0	0.007765	0.000000	
Spring	ROO	2863	0	0	1	1	248	16	96	16	0.020708	0.003451	
Spring	ROO	100	0	0	1	1	124	12	44	12	0.009491	0.002588	
Spring	ROO	1062	0	0	0	0	23	0	18	0	0.003883	0.000000	
Spring	ROO	1127	0	0	0	1	174	5	109	5	0.023512	0.001079	
Spring	ROO	872	0	0	0	1	24	2	15	2	0.003236	0.000431	
Spring	ROO	1385	0	0	0	1	42	1	30	1	0.006471	0.000216	
Spring	ROO	1899	0	0	1	1	53	8	37	7	0.007981	0.001510	
Spring	ROO	3054	0	0	0	1	90	6	50	6	0.010785	0.001294	
Spring	ROO	1917	0	0	0	1	13	4	10	3	0.002157	0.000647	
Spring	ROO	1781	0	0	1	1	456	43	201	43	0.043356	0.009275	
Spring	ROO	501	0	0	0	1	81	10	45	10	0.009707	0.002157	
Spring	ROO	1015	0	0	0	0	16	0	11	0	0.002373	0.000000	
Spring	ROO	376	0	0	0	1	62	1	36	1	0.007765	0.000216	
Spring	ROO	2580	0	0	0	0	73	0	39	0	0.008412	0.000000	
Spring	ROO	1914	0	0	1	1	107	11	55	11	0.011864	0.002373	
Spring	ROO	253	0	0	0	1	29	1	24	1	0.005177	0.000216	
Spring	SEC	3073	0	0	1	1	127	11	66	9	0.016747	0.002284	
Spring	SEC	1154	0	0	1	1	109	15	43	13	0.010911	0.003299	
Spring	SEC	2949	0	0	0	0	22	0	13	0	0.003299	0.000000	
Spring	SEC	2698	0	0	1	1	85	13	47	11	0.011926	0.002791	
Spring	SEC	1289	0	0	1	1	93	11	46	11	0.011672	0.002791	
Spring	SEC	2570	0	0	1	1	55	12	29	12	0.007359	0.003045	
Spring	SEC	1934	0	0	0	1	60	4	42	4	0.010657	0.001015	
Spring	SEC	2960	0	0	0	1	49	2	36	2	0.009135	0.000507	
Spring	SEC	2067	0	0	1	1	176	13	94	13	0.023852	0.003299	
Spring	SEC	1300	0	0	1	1	111	16	57	15	0.014463	0.003806	
Spring	SEC	2990	0	0	0	1	66	6	37	6	0.009388	0.001522	
Spring	SEC	407	0	0	1	1	230	31	90	30	0.022837	0.007612	
Spring	SEC	2457	0	0	1	1	61	2	33	1	0.008374	0.000254	
Spring	SEC	3055	0	0	0	1	26	4	15	3	0.003806	0.000761	
Spring	SEC	1308	1	0	1	1	298	18	76	18	0.019284	0.004567	
Spring	SEC	325	0	0	1	1	82	3	55	3	0.013956	0.000761	
Spring	SEC	1958	1	0	1	1	48	9	36	8	0.009135	0.002030	
Spring	SEC	2727	0	0	1	1	48	3	23	3	0.005836	0.000761	
Spring	SEC	424	0	0	1	1	108	10	46	9	0.011672	0.002284	
Spring	SEC	1577	0	1	1	1	212	33	70	32	0.017762	0.008120	
Spring	SEC	2793	0	0	0	1	24	3	19	2	0.004821	0.000507	
Spring	SEC	2604	1	1	1	1	472	67	110	67	0.027912	0.017001	
Spring	SEC	1838	0	0	0	1	122	10	62	10	0.015732	0.002537	
Spring	SEC	1199	0	1	0	1	144	15	57	14	0.014463	0.003552	
Spring	SEC	433	0	0	0	1	113	19	37	19	0.009388	0.004821	
Spring	SEC	3122	0	0	1	1	161	24	66	22	0.016747	0.005582	
Spring	SEC	1948	0	0	0	1	56	5	36	4	0.009135	0.001015	
Spring	SEC	2101	0	0	1	1	239	17	94	15	0.023852	0.003806	
Spring	SEC	315	0	0	0	1	28	4	20	4	0.005075	0.001015	
Spring	SEC	2237	0	0	0	1	40	2	28	1	0.007105	0.000254	
Spring	SEC	2751	0	0	1	1	68	8	47	8	0.011926	0.002030	
Spring	SEC	2376	1	0	0	1	122	4	71	4	0.018016	0.001015	
Spring	SEC	2497	0	0	0	1	24	5	15	5	0.003806	0.001269	
Spring	SEC	1886	0	1	0	1	135	21	58	20	0.014717	0.005075	
Spring	SEC	197	0	0	0	1	86	8	54	7	0.013702	0.001776	
Spring	SEC	1633	0	0	0	1	161	3	95	3	0.024106	0.000761	
Spring	SEC	1224	0	0	0	1	49	6	29	3	0.007359	0.000761	
Spring	SEC	1353	0	0	0	1	49	8	35	7	0.008881	0.001776	
Spring	SEC	461	0	0	0	1	43	4	29	2	0.007359	0.000507	
Spring	SEC	1614	0	0	0	1	211	17	72	17	0.018269	0.004314	
Spring	SEC	2895	0	0	1	1	146	21	73	21	0.018523	0.005329	
Spring	SEC	464	0	1	1	1	479	63	137	63	0.034763	0.015986	
Spring	SEC	467	0	0	0	1	54	5	45	5	0.011418	0.001269	
Spring	SEC	2900	0	0	1	1	302	44	94	44	0.023852	0.011165	
Spring	SEC	341	0	0	0	1	58	6	28	5	0.007105	0.001269	
Spring	SEC	3160	0	1	0	1	83	13	41	13	0.010403	0.003299	
Spring	SEC	3035	0	0	0	1	36	6	20	4	0.005075	0.001015	
Spring	SEC	1628	0	0	0	1	71	3	48	3	0.012180	0.000761	
Spring	SEC	350	0	0	1	1	104	11	50	10	0.012687	0.002537	
Spring	SEC	361	0	0	0	1	92	11	42	10	0.010657	0.002537	
Spring	SEC	353	0	0	1	1	31	4	21	4	0.005329	0.001015	
Spring	SEC	355	0	0	1	1	92	8	60	8	0.015225	0.002030	
Spring	SEC	1951	0	0	1	1	25	5	17	5	0.004314	0.001269	
Spring	SEC	230	0	0	0	1	76	11	51	9	0.012941	0.002284	
Spring	SEC	233	0	0	0	1	75	5	53	4	0.013448	0.001015	
Spring	SEC	2794	0	0	1	1	77	9	44	8	0.011165	0.002030	
Spring	SEC	1388	0	0	0	1	48	5	34	4	0.008627	0.001015	
