Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk		NDistTk	NDistCE	RatioDistTk	RatioDistCE	
Commons	COLLECTIONS	262	0	0	0	1	34	5	29	4	0.030083	0.004149	
Commons	COMPRESS	264	0	0	1	1	258	18	92	18	0.051685	0.010112	
Commons	COMPRESS	171	0	0	0	1	50	3	35	2	0.019663	0.001124	
Commons	COMPRESS	175	0	0	0	1	26	1	20	1	0.011236	0.000562	
Commons	COMPRESS	146	0	0	1	1	259	22	110	21	0.061798	0.011798	
Commons	COMPRESS	245	0	0	1	1	482	25	76	24	0.042697	0.013483	
Commons	COMPRESS	87	0	0	1	1	73	5	43	5	0.024157	0.002809	
Commons	COMPRESS	191	0	0	0	1	40	1	26	1	0.014607	0.000562	
Commons	CONFIGURATION	537	0	0	0	1	8	2	5	1	0.003222	0.000644	
Commons	CONFIGURATION	418	0	0	1	1	83	3	51	3	0.032861	0.001933	
Commons	CONFIGURATION	540	0	0	1	1	90	8	37	6	0.023840	0.003866	
Commons	CONFIGURATION	525	0	0	0	1	13	2	11	2	0.007088	0.001289	
Commons	IO	132	1	0	0	1	157	13	107	13	0.079672	0.009680	
Commons	IO	197	0	0	0	1	77	8	54	8	0.040208	0.005957	
Commons	IO	166	0	0	0	1	7	1	6	1	0.004468	0.000745	
Commons	IO	74	0	0	0	1	25	1	19	1	0.014147	0.000745	
Commons	IO	466	0	0	1	1	55	9	32	7	0.023827	0.005212	
Commons	IO	181	0	0	0	1	32	2	28	2	0.020849	0.001489	
Commons	LANG	1027	0	0	0	1	40	6	28	4	0.010646	0.001521	
Commons	LANG	1189	0	0	0	1	19	12	10	6	0.003802	0.002281	
Commons	LANG	1192	0	1	1	1	171	21	53	20	0.020152	0.007605	
Commons	LANG	883	0	0	0	1	38	6	21	5	0.007985	0.001901	
Commons	LANG	1162	0	0	0	1	55	10	38	10	0.014449	0.003802	
Commons	LANG	460	0	0	0	1	21	5	11	4	0.004183	0.001521	
Commons	LANG	1197	0	0	0	1	28	2	22	2	0.008365	0.000760	
Commons	LANG	367	0	0	0	1	37	4	28	3	0.010646	0.001141	
Commons	LANG	464	0	0	1	1	52	8	35	7	0.013308	0.002662	
Commons	LANG	1018	0	0	1	1	84	11	50	10	0.019011	0.003802	
Commons	LANG	658	0	0	0	1	64	4	48	4	0.018251	0.001521	
Commons	LANG	659	0	0	0	1	26	2	13	1	0.004943	0.000380	
Commons	LANG	1112	0	0	0	1	17	3	15	2	0.005703	0.000760	
Commons	LANG	857	0	1	1	1	85	16	43	15	0.016350	0.005703	
Commons	LANG	346	0	0	1	1	60	10	29	10	0.011027	0.003802	
Commons	LANG	719	0	0	0	1	48	4	26	2	0.009886	0.000760	
Commons	LANG	995	0	0	0	1	17	2	16	2	0.006084	0.000760	
Commons	LANG	477	0	0	1	1	100	17	55	16	0.020913	0.006084	
Commons	LANG	478	0	0	0	1	80	6	53	5	0.020152	0.001901	
Commons	LANG	421	0	0	1	1	110	9	50	8	0.019011	0.003042	
Commons	MATH	578	0	0	1	1	60	6	27	5	0.010551	0.001954	
Commons	MATH	362	0	0	0	1	17	4	12	2	0.004689	0.000782	
Commons	MATH	1356	0	0	1	1	30	4	17	3	0.006643	0.001172	
Commons	MATH	418	0	0	0	1	46	2	40	2	0.015631	0.000782	
Commons	MATH	781	0	0	0	1	19	2	14	2	0.005471	0.000782	
Commons	MATH	1203	0	0	0	1	47	8	38	7	0.014850	0.002735	
Commons	MATH	760	0	0	0	1	28	3	20	2	0.007816	0.000782	
Commons	MATH	60	0	0	1	1	118	12	49	11	0.019148	0.004299	
JBoss	JBMETA	377	0	0	0	1	44	5	31	3	0.060547	0.005859	
Wildfly	ELY	385	0	0	0	1	21	1	17	1	0.046961	0.002762	
Wildfly	SWARM	705	0	1	0	1	367	50	82	49	0.074007	0.044224	
Wildfly	WFCORE	1159	0	0	0	0	27	0	20	0	0.005596	0.000000	
Wildfly	WFCORE	87	0	0	0	0	16	0	10	0	0.002798	0.000000	
Wildfly	WFCORE	1523	0	0	0	1	29	1	24	1	0.006715	0.000280	
Wildfly	WFCORE	1043	0	0	0	1	48	1	29	1	0.008114	0.000280	
Wildfly	WFCORE	1812	0	0	0	1	8	1	8	1	0.002238	0.000280	
Wildfly	WFCORE	213	1	0	0	1	90	2	62	2	0.017348	0.000560	
Wildfly	WFCORE	567	0	0	0	0	24	0	14	0	0.003917	0.000000	
Wildfly	WFCORE	1647	0	0	0	1	70	3	49	3	0.013710	0.000839	
Wildfly	WFLY	1664	0	1	0	1	302	44	77	43	0.008541	0.004770	
Wildfly	WFLY	2881	0	0	0	1	29	4	27	4	0.002995	0.000444	
Wildfly	WFLY	2057	0	0	0	1	18	4	12	2	0.001331	0.000222	
Wildfly	WFLY	4106	0	0	0	1	175	8	79	7	0.008763	0.000776	
Wildfly	WFLY	1547	1	0	0	1	95	2	66	2	0.007321	0.000222	
Wildfly	WFLY	5005	1	1	1	1	401	44	125	44	0.013866	0.004881	
Wildfly	WFLY	5394	0	0	1	1	38	1	31	1	0.003439	0.000111	
Wildfly	WFLY	3475	0	0	0	1	43	4	28	4	0.003106	0.000444	
Wildfly	WFLY	1560	0	0	0	1	77	14	57	12	0.006323	0.001331	
Wildfly	WFLY	3355	0	1	0	1	273	39	74	39	0.008209	0.004326	
Wildfly	WFLY	5788	0	1	0	1	491	73	145	73	0.016084	0.008098	
Wildfly	WFLY	3118	0	0	0	1	89	3	53	3	0.005879	0.000333	
Wildfly	WFLY	4786	0	0	0	1	56	3	41	3	0.004548	0.000333	
Wildfly	WFLY	4149	0	0	0	1	29	5	24	5	0.002662	0.000555	
Wildfly	WFLY	4918	0	0	0	1	64	2	45	2	0.004992	0.000222	
Wildfly	WFLY	3259	0	1	1	1	510	48	110	48	0.012202	0.005324	
Wildfly	WFLY	2237	0	0	0	0	3	0	3	0	0.000333	0.000000	
Wildfly	WFLY	2625	0	0	0	1	46	3	33	3	0.003661	0.000333	
Wildfly	WFLY	6728	0	0	0	1	48	2	36	2	0.003993	0.000222	
Wildfly	WFLY	2381	0	0	0	1	1	1	1	1	0.000111	0.000111	
Wildfly	WFLY	5851	0	0	0	1	33	2	25	1	0.002773	0.000111	
Wildfly	WFLY	2398	0	0	1	1	33	3	19	2	0.002108	0.000222	
Wildfly	WFLY	2789	0	0	1	1	84	13	53	13	0.005879	0.001442	
Wildfly	WFLY	5096	0	0	0	1	24	2	17	1	0.001886	0.000111	
Wildfly	WFLY	2420	0	0	0	1	156	4	93	4	0.010316	0.000444	
Wildfly	WFLY	1401	0	0	0	0	20	0	17	0	0.001886	0.000000	
Spring	AMQP	506	0	0	0	1	13	3	13	3	0.008621	0.001989	
Spring	AMQP	286	0	0	0	1	58	1	38	1	0.025199	0.000663	
Spring	AMQP	463	0	0	1	1	29	10	19	10	0.012599	0.006631	
Spring	BATCH	1172	0	0	0	1	11	2	8	1	0.002538	0.000317	
Spring	BATCH	836	0	0	0	1	33	8	19	6	0.006028	0.001904	
Spring	BATCH	1285	0	0	1	0	44	0	18	0	0.005711	0.000000	
Spring	DATACMNS	139	0	0	1	1	69	11	50	10	0.022381	0.004476	
Spring	DATACMNS	773	0	0	0	1	65	4	46	3	0.020591	0.001343	
Spring	DATACMNS	843	0	0	0	0	10	0	10	0	0.004476	0.000000	
Spring	DATACMNS	271	0	0	0	1	4	1	4	1	0.001791	0.000448	
Spring	DATACMNS	304	0	0	0	1	24	3	13	2	0.005819	0.000895	
Spring	DATACMNS	683	0	0	1	1	253	36	99	35	0.044315	0.015667	
Spring	DATACMNS	883	0	0	1	1	86	8	61	8	0.027305	0.003581	
Spring	DATACMNS	789	0	0	0	1	4	1	4	1	0.001791	0.000448	
Spring	DATACMNS	951	0	0	0	0	5	0	5	0	0.002238	0.000000	
Spring	DATACMNS	761	0	0	0	1	8	1	8	1	0.003581	0.000448	
Spring	DATACMNS	154	0	1	1	1	398	48	87	47	0.038944	0.021038	
Spring	DATACMNS	117	0	0	0	1	49	8	40	7	0.017905	0.003133	
Spring	DATACMNS	670	0	0	0	0	3	0	3	0	0.001343	0.000000	
Spring	DATACMNS	69	0	0	0	1	66	9	39	8	0.017457	0.003581	
Spring	DATAGRAPH	627	0	0	0	1	25	3	20	3	0.030395	0.004559	
Spring	DATAGRAPH	700	0	0	0	1	24	3	19	3	0.028875	0.004559	
Spring	DATAJPA	513	0	0	1	1	55	3	36	3	0.016007	0.001334	
Spring	DATAJPA	581	0	1	0	1	673	87	158	87	0.070253	0.038684	
Spring	DATAJPA	582	0	0	0	1	220	42	70	41	0.031125	0.018230	
Spring	DATAJPA	296	0	0	0	1	38	1	25	1	0.011116	0.000445	
Spring	DATAJPA	396	0	0	0	1	171	10	90	9	0.040018	0.004002	
Spring	DATAJPA	920	0	0	0	0	14	0	7	0	0.003112	0.000000	
Spring	DATAJPA	885	0	1	1	1	446	74	109	74	0.048466	0.032904	
Spring	DATAJPA	790	0	0	1	1	164	19	74	16	0.032904	0.007114	
Spring	DATAJPA	568	0	0	0	1	46	5	37	5	0.016452	0.002223	
Spring	DATAJPA	415	0	0	1	1	49	10	19	9	0.008448	0.004002	
Spring	DATAMONGO	1120	0	0	0	1	43	4	37	4	0.012676	0.001370	
Spring	DATAMONGO	1025	0	0	1	1	88	12	42	12	0.014388	0.004111	
Spring	DATAMONGO	642	0	0	0	1	5	1	5	1	0.001713	0.000343	
Spring	DATAMONGO	934	0	0	0	1	25	2	16	1	0.005481	0.000343	
Spring	DATAMONGO	392	0	0	0	1	102	4	68	4	0.023296	0.001370	
Spring	DATAMONGO	617	0	0	0	1	18	5	11	4	0.003768	0.001370	
Spring	DATAMONGO	1416	0	0	0	1	47	2	37	2	0.012676	0.000685	
Spring	DATAMONGO	354	0	0	0	1	18	6	13	5	0.004454	0.001713	
Spring	DATAMONGO	1232	0	0	0	1	47	3	33	2	0.011305	0.000685	
Spring	DATAMONGO	369	0	0	0	1	34	2	25	2	0.008565	0.000685	
Spring	DATAMONGO	1276	0	1	0	1	117	25	64	24	0.021925	0.008222	
Spring	DATAMONGO	1078	0	0	1	1	57	8	40	8	0.013703	0.002741	
Spring	DATAMONGO	1401	0	0	0	1	245	24	40	23	0.013703	0.007879	
Spring	DATAMONGO	376	0	0	0	1	33	1	29	1	0.009935	0.000343	
Spring	DATAMONGO	633	0	0	0	0	2	0	2	0	0.000685	0.000000	
Spring	DATAMONGO	380	0	1	1	1	357	63	103	62	0.035286	0.021240	
Spring	DATAMONGO	469	0	0	1	1	93	13	53	13	0.018157	0.004454	
Spring	DATAREDIS	492	0	0	1	1	98	25	48	25	0.053097	0.027655	
Spring	DATAREST	320	0	0	1	1	106	7	75	6	0.040805	0.003264	
Spring	DATAREST	354	0	0	0	1	27	1	20	1	0.010881	0.000544	
Spring	DATAREST	198	0	1	0	1	259	57	79	56	0.042982	0.030468	
Spring	DATAREST	199	0	1	1	1	1065	144	205	143	0.111534	0.077802	
Spring	DATAREST	394	0	0	0	0	26	0	13	0	0.007073	0.000000	
Spring	DATAREST	238	0	0	0	1	107	8	66	8	0.035909	0.004353	
Spring	DATAREST	502	0	0	0	1	137	5	70	5	0.038085	0.002720	
Spring	DATAREST	697	0	0	1	1	364	58	144	58	0.078346	0.031556	
Spring	DATAREST	575	0	0	0	0	1167	133	167	133	0.090860	0.072361	
Spring	DATAREST	956	0	0	0	1	66	2	41	2	0.022307	0.001088	
Spring	DATAREST	381	0	0	0	0	11	0	10	0	0.005441	0.000000	
Spring	DATAREST	863	0	0	0	1	64	1	36	1	0.019587	0.000544	
Spring	LDAP	192	0	0	0	1	54	2	42	2	0.035867	0.001708	
Spring	ROO	1408	0	0	0	1	40	2	27	2	0.004714	0.000349	
Spring	ROO	513	0	0	1	1	45	5	30	5	0.005237	0.000873	
Spring	ROO	517	0	0	0	1	79	4	49	4	0.008554	0.000698	
Spring	ROO	262	0	0	1	1	52	4	33	4	0.005761	0.000698	
Spring	ROO	1415	0	0	0	1	38	2	25	2	0.004365	0.000349	
Spring	ROO	8	0	0	0	1	29	2	22	2	0.003841	0.000349	
Spring	ROO	1929	0	0	0	0	23	0	14	0	0.002444	0.000000	
Spring	ROO	266	0	0	0	1	34	1	26	1	0.004539	0.000175	
Spring	ROO	2827	0	0	0	1	72	4	34	4	0.005936	0.000698	
Spring	ROO	2188	0	0	0	1	210	21	83	21	0.014490	0.003666	
Spring	ROO	2190	0	0	0	1	115	18	51	18	0.008904	0.003142	
Spring	ROO	911	0	0	0	1	80	2	57	2	0.009951	0.000349	
Spring	ROO	1041	0	1	0	1	125	23	56	23	0.009777	0.004015	
Spring	ROO	1684	1	0	0	1	145	7	86	7	0.015014	0.001222	
Spring	ROO	277	0	1	0	1	73	10	37	10	0.006459	0.001746	
Spring	ROO	2070	0	0	0	0	14	0	13	0	0.002270	0.000000	
Spring	ROO	1049	0	0	0	0	148	0	56	0	0.009777	0.000000	
Spring	ROO	1178	0	1	0	1	472	51	77	51	0.013443	0.008904	
Spring	ROO	539	0	0	0	1	33	2	24	2	0.004190	0.000349	
Spring	ROO	1946	0	1	0	1	506	45	87	45	0.015189	0.007856	
Spring	ROO	546	0	0	0	0	34	0	25	0	0.004365	0.000000	
Spring	ROO	1572	0	0	1	1	170	15	75	15	0.013094	0.002619	
Spring	ROO	1831	0	0	0	0	3	0	3	0	0.000524	0.000000	
Spring	ROO	1837	0	0	0	0	7	0	6	0	0.001047	0.000000	
Spring	ROO	2090	0	0	0	1	59	2	36	2	0.006285	0.000349	
Spring	ROO	173	0	0	0	1	68	6	38	6	0.006634	0.001047	
Spring	ROO	2351	0	0	0	1	26	7	14	4	0.002444	0.000698	
Spring	ROO	3505	0	0	0	1	50	3	36	3	0.006285	0.000524	
Spring	ROO	1203	0	0	0	1	63	5	39	4	0.006809	0.000698	
Spring	ROO	2357	0	0	0	1	68	8	47	8	0.008205	0.001397	
Spring	ROO	694	0	0	0	1	50	1	44	1	0.007682	0.000175	
Spring	ROO	2359	0	0	0	1	58	3	26	3	0.004539	0.000524	
Spring	ROO	2488	0	0	0	1	407	44	130	43	0.022696	0.007507	
Spring	ROO	2110	0	0	0	1	125	13	53	11	0.009253	0.001920	
Spring	ROO	1983	0	0	0	1	46	2	40	2	0.006983	0.000349	
Spring	ROO	2368	0	0	1	1	114	11	59	11	0.010300	0.001920	
Spring	ROO	2784	0	0	0	1	146	18	85	17	0.014839	0.002968	
Spring	ROO	54	0	0	0	1	21	4	16	2	0.002793	0.000349	
Spring	ROO	3447	0	0	1	1	51	11	32	11	0.005587	0.001920	
Spring	ROO	3106	0	0	1	1	73	5	43	5	0.007507	0.000873	
Spring	ROO	1999	1	0	1	1	567	85	177	85	0.030901	0.014839	
Spring	ROO	3283	0	0	0	1	108	5	58	5	0.010126	0.000873	
Spring	ROO	84	0	0	1	1	66	7	35	7	0.006110	0.001222	
Spring	ROO	301	0	0	0	1	33	3	26	3	0.004539	0.000524	
Spring	ROO	2266	0	0	1	1	56	9	35	9	0.006110	0.001571	
Spring	ROO	1756	0	0	0	0	40	0	29	0	0.005063	0.000000	
Spring	ROO	2702	0	0	0	0	49	0	22	0	0.003841	0.000000	
Spring	ROO	864	0	0	0	1	77	3	52	3	0.009078	0.000524	
Spring	ROO	3111	0	1	0	1	154	19	49	19	0.008554	0.003317	
Spring	ROO	994	0	0	0	0	19	0	16	0	0.002793	0.000000	
Spring	ROO	867	0	0	0	1	75	1	47	1	0.008205	0.000175	
Spring	ROO	873	0	1	1	1	175	28	102	28	0.017807	0.004888	
Spring	ROO	746	0	0	0	1	35	6	24	5	0.004190	0.000873	
Spring	ROO	363	0	0	0	0	32	0	22	0	0.003841	0.000000	
Spring	ROO	1006	0	0	0	1	113	1	73	1	0.012744	0.000175	
Spring	ROO	1905	0	0	0	1	17	5	9	3	0.001571	0.000524	
Spring	ROO	2419	0	0	0	1	51	4	22	2	0.003841	0.000349	
Spring	ROO	1918	0	0	0	1	47	5	36	3	0.006285	0.000524	
Spring	ROO	375	0	0	0	1	43	1	28	1	0.004888	0.000175	
Spring	ROO	505	0	0	1	1	179	36	71	34	0.012395	0.005936	
Spring	ROO	254	0	0	0	0	17	0	16	0	0.002793	0.000000	
Spring	SEC	2948	0	0	1	1	210	7	60	7	0.012402	0.001447	
Spring	SEC	1413	0	0	0	1	28	4	23	2	0.004754	0.000413	
Spring	SEC	2822	0	1	0	1	1049	112	148	112	0.030591	0.023150	
Spring	SEC	2697	0	0	0	1	44	2	28	2	0.005788	0.000413	
Spring	SEC	525	0	0	1	1	77	12	52	11	0.010748	0.002274	
Spring	SEC	1038	0	0	1	1	83	17	57	16	0.011782	0.003307	
Spring	SEC	2831	0	1	0	1	127	16	66	15	0.013642	0.003100	
Spring	SEC	272	0	0	0	0	25	0	22	0	0.004547	0.000000	
Spring	SEC	1940	0	0	0	1	29	4	24	4	0.004961	0.000827	
Spring	SEC	2455	0	0	0	1	53	2	31	2	0.006408	0.000413	
Spring	SEC	408	0	0	0	1	60	8	41	7	0.008475	0.001447	
Spring	SEC	925	0	0	0	1	58	3	46	2	0.009508	0.000413	
Spring	SEC	2078	0	0	1	1	92	7	44	7	0.009095	0.001447	
Spring	SEC	1084	0	0	0	1	34	5	26	3	0.005374	0.000620	
Spring	SEC	2595	0	0	0	1	50	8	38	7	0.007854	0.001447	
Spring	SEC	3109	0	0	0	1	87	10	63	9	0.013022	0.001860	
Spring	SEC	1885	0	0	0	1	32	6	26	5	0.005374	0.001033	
Spring	SEC	423	0	0	0	1	57	6	42	5	0.008681	0.001033	
Spring	SEC	1608	0	0	0	1	5	1	5	1	0.001033	0.000207	
Spring	SEC	297	0	0	1	1	162	12	78	11	0.016122	0.002274	
Spring	SEC	2223	0	0	0	1	4	1	4	1	0.000827	0.000207	
Spring	SEC	1968	0	0	1	1	200	18	104	18	0.021496	0.003721	
Spring	SEC	305	0	0	0	1	44	5	35	4	0.007234	0.000827	
Spring	SEC	308	0	0	1	1	91	7	45	6	0.009301	0.001240	
Spring	SEC	183	0	0	0	1	48	3	38	2	0.007854	0.000413	
Spring	SEC	572	0	0	0	1	60	2	37	2	0.007648	0.000413	
Spring	SEC	1346	0	0	0	1	249	38	50	38	0.010335	0.007854	
Spring	SEC	1603	0	0	0	1	79	1	58	1	0.011988	0.000207	
Spring	SEC	1606	0	0	1	1	159	17	93	14	0.019223	0.002894	
Spring	SEC	199	0	0	0	1	51	5	38	5	0.007854	0.001033	
Spring	SEC	328	0	0	1	1	74	6	38	6	0.007854	0.001240	
Spring	SEC	3020	0	0	0	1	32	2	21	2	0.004341	0.000413	
Spring	SEC	1868	0	0	0	1	20	3	14	2	0.002894	0.000413	
Spring	SEC	1870	0	0	1	1	58	11	33	9	0.006821	0.001860	
Spring	SEC	335	0	0	1	1	52	2	34	2	0.007028	0.000413	
Spring	SEC	2897	0	0	0	1	27	7	18	6	0.003721	0.001240	
Spring	SEC	1507	0	1	0	1	602	80	118	78	0.024390	0.016122	
Spring	SEC	1998	0	0	0	0	21	0	17	0	0.003514	0.000000	
Spring	SEC	1878	0	1	1	1	705	98	174	98	0.035965	0.020256	
Spring	SEC	1380	0	0	0	0	17	0	12	0	0.002480	0.000000	
Spring	SEC	1117	0	0	0	1	49	4	39	3	0.008061	0.000620	
Spring	SEC	99	0	0	0	1	84	6	59	5	0.012195	0.001033	
Spring	SEC	2276	0	0	0	1	23	3	16	2	0.003307	0.000413	
Spring	SEC	422	0	0	0	1	14	3	12	3	0.002480	0.000620	
Spring	SEC	2919	0	0	1	1	181	37	71	36	0.014675	0.007441	
Spring	SEC	105	0	0	1	1	89	7	48	7	0.009921	0.001447	
Spring	SEC	108	0	0	0	1	17	3	14	2	0.002894	0.000413	
Spring	SEC	1133	0	0	0	1	9	1	9	1	0.001860	0.000207	
Spring	SEC	2543	0	0	1	1	87	15	52	15	0.010748	0.003100	
Spring	SEC	243	0	0	0	1	31	4	20	3	0.004134	0.000620	
Spring	SEC	2549	0	0	0	1	59	7	46	6	0.009508	0.001240	
Spring	SEC	1272	0	0	0	1	122	7	61	6	0.012609	0.001240	
Spring	SEC	404	0	0	1	1	49	6	32	5	0.006614	0.001033	
Spring	SEC	2045	0	0	0	1	18	4	16	2	0.003307	0.000413	
Spring	SEC	1151	0	0	1	1	36	3	28	3	0.005788	0.000620	
Spring	SGF	39	0	0	1	1	49	9	31	8	0.021117	0.005450	
Spring	SHL	48	0	0	0	1	36	2	27	2	0.131707	0.009756	
Spring	SPR	5120	0	0	1	1	58	9	40	9	0.017969	0.004043	
Spring	SPR	6656	0	0	0	1	351	25	103	25	0.046271	0.011231	
Spring	SPR	7686	0	1	1	1	106	27	42	25	0.018868	0.011231	
Spring	SPR	6922	0	0	0	1	19	5	18	4	0.008086	0.001797	
Spring	SPR	6161	0	0	0	1	65	10	48	10	0.021563	0.004492	
Spring	SPR	6163	0	1	1	1	403	40	106	38	0.047619	0.017071	
Spring	SPR	6164	0	0	1	1	125	13	64	13	0.028751	0.005840	
Spring	SPR	7703	0	0	0	0	24	0	19	0	0.008535	0.000000	
Spring	SPR	5145	0	1	0	1	140	21	54	21	0.024259	0.009434	
Spring	SPR	7706	0	1	0	1	133	15	54	15	0.024259	0.006739	
Spring	SPR	5275	0	0	1	1	74	9	31	9	0.013926	0.004043	
Spring	SPR	8986	0	0	1	1	170	11	89	11	0.039982	0.004942	
Spring	SPR	8992	0	0	1	1	48	12	34	10	0.015274	0.004492	
Spring	SPR	7842	1	0	0	1	172	11	110	9	0.049416	0.004043	
Spring	SPR	6180	0	0	0	1	38	2	32	1	0.014376	0.000449	
Spring	SPR	6053	0	0	0	1	96	6	55	6	0.024708	0.002695	
Spring	SPR	6184	0	0	1	1	71	12	60	11	0.026954	0.004942	
Spring	SPR	7084	0	1	1	1	409	58	117	57	0.052561	0.025606	
Spring	SPR	4661	0	0	0	1	35	2	24	2	0.010782	0.000898	
Spring	SPR	7478	0	1	1	1	346	34	106	34	0.047619	0.015274	
Spring	SPR	8759	0	1	0	1	75	8	37	8	0.016622	0.003594	
Spring	SPR	8889	0	1	1	1	274	28	83	28	0.037287	0.012579	
Spring	SPR	7482	0	0	0	0	1240	156	233	156	0.104672	0.070081	
Spring	SPR	14080	0	0	0	1	146	8	102	7	0.045822	0.003145	
Spring	SPR	6464	0	0	0	0	14	0	13	0	0.005840	0.000000	
Spring	SPR	6070	0	1	0	1	130	14	54	13	0.024259	0.005840	
Spring	SPR	9030	0	1	1	1	154	32	76	32	0.034142	0.014376	
Spring	SPR	6858	0	0	0	1	45	4	32	2	0.014376	0.000898	
Spring	SPR	5324	0	0	1	1	78	11	48	11	0.021563	0.004942	
Spring	SPR	6093	0	0	0	1	73	7	57	7	0.025606	0.003145	
Spring	SPR	11598	0	0	0	1	92	5	66	5	0.029650	0.002246	
Spring	SPR	6366	0	0	0	0	27	0	17	0	0.007637	0.000000	
Spring	SPR	6482	0	0	1	1	106	12	68	11	0.030548	0.004942	
Spring	SPR	6356	0	1	0	1	117	23	50	23	0.022462	0.010332	
Spring	SPR	3542	0	0	1	0	93	0	43	0	0.019317	0.000000	
Spring	SPR	6871	0	0	1	1	363	39	129	39	0.057951	0.017520	
Spring	SPR	6234	0	0	0	1	49	8	36	8	0.016173	0.003594	
Spring	SPR	9051	0	0	0	1	54	1	37	1	0.016622	0.000449	
Spring	SPR	7004	0	0	1	1	54	8	27	7	0.012129	0.003145	
Spring	SPR	6493	0	0	1	1	336	11	88	11	0.039533	0.004942	
Spring	SPR	4702	0	0	0	1	60	4	36	3	0.016173	0.001348	
Spring	SPR	6752	0	0	0	1	56	10	36	8	0.016173	0.003594	
Spring	SPR	8674	0	0	0	1	37	1	25	1	0.011231	0.000449	
Spring	SPR	6373	0	0	0	1	33	5	22	5	0.009883	0.002246	
Spring	SPR	8808	0	0	1	1	90	8	56	7	0.025157	0.003145	
Spring	SPR	6378	0	0	1	1	141	12	71	11	0.031896	0.004942	
Spring	SPR	9067	0	1	1	1	213	26	84	26	0.037736	0.011680	
Spring	SPR	7278	0	0	0	1	133	10	78	9	0.035040	0.004043	
Spring	SPR	5362	0	0	0	1	113	9	73	8	0.032794	0.003594	
Spring	SPR	7795	0	0	1	1	61	14	45	12	0.020216	0.005391	
Spring	SPR	6901	0	0	1	1	110	4	63	4	0.028302	0.001797	
Spring	SPR	6902	0	0	1	1	28	6	21	4	0.009434	0.001797	
Spring	SPR	7289	0	0	1	1	48	12	32	12	0.014376	0.005391	
Spring	SPR	7931	0	0	0	1	92	7	60	6	0.026954	0.002695	
Spring	SPR	6525	0	0	1	1	38	7	25	6	0.011231	0.002695	
Spring	SWF	265	0	1	0	1	733	108	138	108	0.076454	0.059834	
Spring	SWF	530	0	0	0	1	56	4	30	3	0.016620	0.001662	
Spring	SWF	1389	0	0	1	1	139	17	76	16	0.042105	0.008864	
Spring	SWF	735	1	0	1	1	131	3	77	3	0.042659	0.001662	
Spring	SWS	485	0	0	0	1	82	3	65	3	0.023679	0.001093	
Spring	SWS	230	0	0	1	1	276	31	91	31	0.033151	0.011293	
Spring	SWS	777	0	0	1	1	183	6	46	6	0.016758	0.002186	
Spring	SWS	459	0	0	0	1	41	2	29	2	0.010565	0.000729	
Spring	SWS	559	0	0	0	0	15	0	10	0	0.003643	0.000000	
Spring	SWS	560	0	1	1	1	388	62	131	62	0.047723	0.022587	
Spring	SWS	434	0	0	1	1	35	9	28	9	0.010200	0.003279	
Spring	SWS	245	0	0	0	1	37	7	31	7	0.011293	0.002550	
Spring	SWS	502	0	0	0	1	157	16	76	16	0.027687	0.005829	
