Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk		NDistTk	NDistCE	RatioDistTk	RatioDistCE	
Commons	COLLECTIONS	262	0	0	0	1	38	5	28	4	0.032333	0.004619	
Commons	COMPRESS	264	0	0	1	1	269	18	93	18	0.056777	0.010989	
Commons	COMPRESS	171	0	0	0	1	53	3	36	2	0.021978	0.001221	
Commons	COMPRESS	175	0	0	0	1	27	1	20	1	0.012210	0.000611	
Commons	COMPRESS	146	0	0	1	1	313	22	119	21	0.072650	0.012821	
Commons	COMPRESS	245	0	0	1	1	494	25	79	24	0.048230	0.014652	
Commons	COMPRESS	87	0	0	1	1	78	5	44	5	0.026862	0.003053	
Commons	COMPRESS	191	0	0	0	1	41	1	27	1	0.016484	0.000611	
Commons	CONFIGURATION	537	0	0	0	1	10	2	6	1	0.004521	0.000754	
Commons	CONFIGURATION	418	0	0	1	1	88	3	52	3	0.039186	0.002261	
Commons	CONFIGURATION	540	0	0	1	1	112	8	35	6	0.026375	0.004521	
Commons	CONFIGURATION	525	0	0	0	1	15	2	10	2	0.007536	0.001507	
Commons	IO	132	1	0	0	1	170	13	101	13	0.082923	0.010673	
Commons	IO	197	0	0	0	1	82	8	55	8	0.045156	0.006568	
Commons	IO	166	0	0	0	1	8	1	6	1	0.004926	0.000821	
Commons	IO	74	0	0	0	1	26	1	19	1	0.015599	0.000821	
Commons	IO	466	0	0	1	1	70	9	31	7	0.025452	0.005747	
Commons	IO	181	0	0	0	1	34	2	28	2	0.022989	0.001642	
Commons	LANG	1027	0	0	0	1	43	6	28	4	0.011720	0.001674	
Commons	LANG	1189	0	0	0	1	31	12	11	6	0.004604	0.002512	
Commons	LANG	1192	0	1	1	1	207	21	52	20	0.021766	0.008372	
Commons	LANG	883	0	0	0	1	43	6	22	5	0.009209	0.002093	
Commons	LANG	1162	0	0	0	1	61	10	39	10	0.016325	0.004186	
Commons	LANG	460	0	0	0	1	26	5	12	4	0.005023	0.001674	
Commons	LANG	1197	0	0	0	1	35	2	23	2	0.009627	0.000837	
Commons	LANG	367	0	0	0	1	42	4	30	3	0.012558	0.001256	
Commons	LANG	464	0	0	1	1	58	8	35	7	0.014650	0.002930	
Commons	LANG	1018	0	0	1	1	93	11	47	10	0.019674	0.004186	
Commons	LANG	658	0	0	0	1	70	4	48	4	0.020092	0.001674	
Commons	LANG	659	0	0	0	1	29	2	15	1	0.006279	0.000419	
Commons	LANG	1112	0	0	0	1	20	3	17	2	0.007116	0.000837	
Commons	LANG	857	0	1	1	1	94	16	44	15	0.018418	0.006279	
Commons	LANG	346	0	0	1	1	69	10	28	10	0.011720	0.004186	
Commons	LANG	719	0	0	0	1	52	4	27	2	0.011302	0.000837	
Commons	LANG	995	0	0	0	1	18	2	17	2	0.007116	0.000837	
Commons	LANG	477	0	0	1	1	115	17	54	16	0.022604	0.006697	
Commons	LANG	478	0	0	0	1	87	6	54	5	0.022604	0.002093	
Commons	LANG	421	0	0	1	1	123	9	48	8	0.020092	0.003349	
Commons	MATH	578	0	0	1	1	68	6	29	5	0.012549	0.002164	
Commons	MATH	362	0	0	0	1	21	4	14	2	0.006058	0.000865	
Commons	MATH	1356	0	0	1	1	36	4	18	3	0.007789	0.001298	
Commons	MATH	418	0	0	0	1	47	2	42	2	0.018174	0.000865	
Commons	MATH	781	0	0	0	1	21	2	15	2	0.006491	0.000865	
Commons	MATH	1203	0	0	0	1	54	8	41	7	0.017741	0.003029	
Commons	MATH	760	0	0	0	1	34	3	23	2	0.009952	0.000865	
Commons	MATH	60	0	0	1	1	137	12	48	11	0.020770	0.004760	
JBoss	JBMETA	377	0	0	0	1	44	5	31	3	0.062753	0.006073	
Wildfly	ELY	385	0	0	0	1	26	1	19	1	0.052778	0.002778	
Wildfly	SWARM	705	0	1	0	1	414	50	79	49	0.074599	0.046270	
Wildfly	WFCORE	1159	0	0	0	0	27	0	20	0	0.006406	0.000000	
Wildfly	WFCORE	87	0	0	0	0	16	0	10	0	0.003203	0.000000	
Wildfly	WFCORE	1523	0	0	0	1	30	1	25	1	0.008008	0.000320	
Wildfly	WFCORE	1043	0	0	0	1	50	1	30	1	0.009609	0.000320	
Wildfly	WFCORE	1812	0	0	0	1	9	1	8	1	0.002562	0.000320	
Wildfly	WFCORE	213	1	0	0	1	91	2	63	2	0.020179	0.000641	
Wildfly	WFCORE	567	0	0	0	0	24	0	14	0	0.004484	0.000000	
Wildfly	WFCORE	1647	0	0	0	1	75	3	50	3	0.016015	0.000961	
Wildfly	WFLY	1664	0	1	0	1	361	44	78	43	0.010811	0.005960	
Wildfly	WFLY	2881	0	0	0	1	34	4	31	4	0.004297	0.000554	
Wildfly	WFLY	2057	0	0	0	1	20	4	13	2	0.001802	0.000277	
Wildfly	WFLY	4106	0	0	0	1	184	8	79	7	0.010949	0.000970	
Wildfly	WFLY	1547	1	0	0	1	96	2	67	2	0.009286	0.000277	
Wildfly	WFLY	5005	1	1	1	1	454	44	126	44	0.017464	0.006098	
Wildfly	WFLY	5394	0	0	1	1	39	1	31	1	0.004297	0.000139	
Wildfly	WFLY	3475	0	0	0	1	56	4	28	4	0.003881	0.000554	
Wildfly	WFLY	1560	0	0	0	1	91	14	62	12	0.008593	0.001663	
Wildfly	WFLY	3355	0	1	0	1	323	39	78	39	0.010811	0.005405	
Wildfly	WFLY	5788	0	1	0	1	621	73	151	73	0.020929	0.010118	
Wildfly	WFLY	3118	0	0	0	1	89	3	53	3	0.007346	0.000416	
Wildfly	WFLY	4786	0	0	0	1	58	3	42	3	0.005821	0.000416	
Wildfly	WFLY	4149	0	0	0	1	34	5	26	5	0.003604	0.000693	
Wildfly	WFLY	4918	0	0	0	1	66	2	47	2	0.006514	0.000277	
Wildfly	WFLY	3259	0	1	1	1	608	48	110	48	0.015246	0.006653	
Wildfly	WFLY	2237	0	0	0	0	3	0	3	0	0.000416	0.000000	
Wildfly	WFLY	2625	0	0	0	1	46	3	33	3	0.004574	0.000416	
Wildfly	WFLY	6728	0	0	0	1	52	2	38	2	0.005267	0.000277	
Wildfly	WFLY	2381	0	0	0	1	2	1	2	1	0.000277	0.000139	
Wildfly	WFLY	5851	0	0	0	1	36	2	26	1	0.003604	0.000139	
Wildfly	WFLY	2398	0	0	1	1	36	3	19	2	0.002633	0.000277	
Wildfly	WFLY	2789	0	0	1	1	104	13	56	13	0.007762	0.001802	
Wildfly	WFLY	5096	0	0	0	1	26	2	19	1	0.002633	0.000139	
Wildfly	WFLY	2420	0	0	0	1	160	4	95	4	0.013167	0.000554	
Wildfly	WFLY	1401	0	0	0	0	21	0	18	0	0.002495	0.000000	
Spring	AMQP	506	0	0	0	1	17	3	17	3	0.013178	0.002326	
Spring	AMQP	286	0	0	0	1	59	1	38	1	0.029457	0.000775	
Spring	AMQP	463	0	0	1	1	35	10	23	10	0.017829	0.007752	
Spring	BATCH	1172	0	0	0	1	13	2	9	1	0.003413	0.000379	
Spring	BATCH	836	0	0	0	1	42	8	19	6	0.007205	0.002275	
Spring	BATCH	1285	0	0	1	0	44	0	18	0	0.006826	0.000000	
Spring	DATACMNS	139	0	0	1	1	82	11	54	10	0.028908	0.005353	
Spring	DATACMNS	773	0	0	0	1	71	4	46	3	0.024625	0.001606	
Spring	DATACMNS	843	0	0	0	0	10	0	10	0	0.005353	0.000000	
Spring	DATACMNS	271	0	0	0	1	5	1	4	1	0.002141	0.000535	
Spring	DATACMNS	304	0	0	0	1	27	3	14	2	0.007495	0.001071	
Spring	DATACMNS	683	0	0	1	1	290	36	103	35	0.055139	0.018737	
Spring	DATACMNS	883	0	0	1	1	90	8	58	8	0.031049	0.004283	
Spring	DATACMNS	789	0	0	0	1	5	1	5	1	0.002677	0.000535	
Spring	DATACMNS	951	0	0	0	0	5	0	5	0	0.002677	0.000000	
Spring	DATACMNS	761	0	0	0	1	9	1	9	1	0.004818	0.000535	
Spring	DATACMNS	154	0	1	1	1	477	48	83	47	0.044433	0.025161	
Spring	DATACMNS	117	0	0	0	1	58	8	40	7	0.021413	0.003747	
Spring	DATACMNS	670	0	0	0	0	3	0	3	0	0.001606	0.000000	
Spring	DATACMNS	69	0	0	0	1	81	9	44	8	0.023555	0.004283	
Spring	DATAGRAPH	627	0	0	0	1	28	3	21	3	0.034653	0.004950	
Spring	DATAGRAPH	700	0	0	0	1	26	3	19	3	0.031353	0.004950	
Spring	DATAJPA	513	0	0	1	1	58	3	36	3	0.018721	0.001560	
Spring	DATAJPA	581	0	1	0	1	798	87	156	87	0.081123	0.045242	
Spring	DATAJPA	582	0	0	0	1	265	42	75	41	0.039002	0.021321	
Spring	DATAJPA	296	0	0	0	1	38	1	25	1	0.013001	0.000520	
Spring	DATAJPA	396	0	0	0	1	186	10	89	9	0.046282	0.004680	
Spring	DATAJPA	920	0	0	0	0	14	0	7	0	0.003640	0.000000	
Spring	DATAJPA	885	0	1	1	1	592	74	109	74	0.056682	0.038482	
Spring	DATAJPA	790	0	0	1	1	177	19	73	16	0.037962	0.008320	
Spring	DATAJPA	568	0	0	0	1	50	5	36	5	0.018721	0.002600	
Spring	DATAJPA	415	0	0	1	1	55	10	19	9	0.009880	0.004680	
Spring	DATAMONGO	1120	0	0	0	1	47	4	36	4	0.015280	0.001698	
Spring	DATAMONGO	1025	0	0	1	1	111	12	43	12	0.018251	0.005093	
Spring	DATAMONGO	642	0	0	0	1	6	1	6	1	0.002547	0.000424	
Spring	DATAMONGO	934	0	0	0	1	27	2	18	1	0.007640	0.000424	
Spring	DATAMONGO	392	0	0	0	1	109	4	71	4	0.030136	0.001698	
Spring	DATAMONGO	617	0	0	0	1	25	5	12	4	0.005093	0.001698	
Spring	DATAMONGO	1416	0	0	0	1	48	2	37	2	0.015705	0.000849	
Spring	DATAMONGO	354	0	0	0	1	20	6	14	5	0.005942	0.002122	
Spring	DATAMONGO	1232	0	0	0	1	48	3	34	2	0.014431	0.000849	
Spring	DATAMONGO	369	0	0	0	1	39	2	27	2	0.011460	0.000849	
Spring	DATAMONGO	1276	0	1	0	1	136	25	67	24	0.028438	0.010187	
Spring	DATAMONGO	1078	0	0	1	1	63	8	41	8	0.017402	0.003396	
Spring	DATAMONGO	1401	0	0	0	1	305	24	43	23	0.018251	0.009762	
Spring	DATAMONGO	376	0	0	0	1	34	1	30	1	0.012733	0.000424	
Spring	DATAMONGO	633	0	0	0	0	2	0	2	0	0.000849	0.000000	
Spring	DATAMONGO	380	0	1	1	1	442	63	102	62	0.043294	0.026316	
Spring	DATAMONGO	469	0	0	1	1	104	13	51	13	0.021647	0.005518	
Spring	DATAREDIS	492	0	0	1	1	138	25	43	25	0.052956	0.030788	
Spring	DATAREST	320	0	0	1	1	117	7	76	6	0.047323	0.003736	
Spring	DATAREST	354	0	0	0	1	27	1	20	1	0.012453	0.000623	
Spring	DATAREST	198	0	1	0	1	320	57	82	56	0.051059	0.034869	
Spring	DATAREST	199	0	1	1	1	1258	144	201	143	0.125156	0.089041	
Spring	DATAREST	394	0	0	0	0	26	0	13	0	0.008095	0.000000	
Spring	DATAREST	238	0	0	0	1	117	8	73	8	0.045455	0.004981	
Spring	DATAREST	502	0	0	0	1	146	5	71	5	0.044209	0.003113	
Spring	DATAREST	697	0	0	1	1	441	58	137	58	0.085305	0.036115	
Spring	DATAREST	575	0	0	0	0	1438	133	173	133	0.107721	0.082814	
Spring	DATAREST	956	0	0	0	1	67	2	41	2	0.025529	0.001245	
Spring	DATAREST	381	0	0	0	0	11	0	10	0	0.006227	0.000000	
Spring	DATAREST	863	0	0	0	1	64	1	36	1	0.022416	0.000623	
Spring	LDAP	192	0	0	0	1	56	2	41	2	0.039272	0.001916	
Spring	ROO	1408	0	0	0	1	42	2	28	2	0.006040	0.000431	
Spring	ROO	513	0	0	1	1	47	5	29	5	0.006255	0.001079	
Spring	ROO	517	0	0	0	1	81	4	52	4	0.011217	0.000863	
Spring	ROO	262	0	0	1	1	55	4	32	4	0.006903	0.000863	
Spring	ROO	1415	0	0	0	1	40	2	26	2	0.005608	0.000431	
Spring	ROO	8	0	0	0	1	29	2	22	2	0.004745	0.000431	
Spring	ROO	1929	0	0	0	0	23	0	14	0	0.003020	0.000000	
Spring	ROO	266	0	0	0	1	33	1	25	1	0.005393	0.000216	
Spring	ROO	2827	0	0	0	1	74	4	34	4	0.007334	0.000863	
Spring	ROO	2188	0	0	0	1	249	21	85	21	0.018335	0.004530	
Spring	ROO	2190	0	0	0	1	136	18	56	18	0.012079	0.003883	
Spring	ROO	911	0	0	0	1	80	2	57	2	0.012295	0.000431	
Spring	ROO	1041	0	1	0	1	166	23	56	23	0.012079	0.004961	
Spring	ROO	1684	1	0	0	1	151	7	89	7	0.019198	0.001510	
Spring	ROO	277	0	1	0	1	85	10	38	10	0.008197	0.002157	
Spring	ROO	2070	0	0	0	0	14	0	13	0	0.002804	0.000000	
Spring	ROO	1049	0	0	0	0	148	0	56	0	0.012079	0.000000	
Spring	ROO	1178	0	1	0	1	576	51	72	51	0.015531	0.011001	
Spring	ROO	539	0	0	0	1	33	2	24	2	0.005177	0.000431	
Spring	ROO	1946	0	1	0	1	572	45	86	45	0.018550	0.009707	
Spring	ROO	546	0	0	0	0	34	0	25	0	0.005393	0.000000	
Spring	ROO	1572	0	0	1	1	191	15	76	15	0.016393	0.003236	
Spring	ROO	1831	0	0	0	0	3	0	3	0	0.000647	0.000000	
Spring	ROO	1837	0	0	0	0	7	0	6	0	0.001294	0.000000	
Spring	ROO	2090	0	0	0	1	58	2	35	2	0.007550	0.000431	
Spring	ROO	173	0	0	0	1	72	6	38	6	0.008197	0.001294	
Spring	ROO	2351	0	0	0	1	32	7	15	4	0.003236	0.000863	
Spring	ROO	3505	0	0	0	1	50	3	36	3	0.007765	0.000647	
Spring	ROO	1203	0	0	0	1	66	5	40	4	0.008628	0.000863	
Spring	ROO	2357	0	0	0	1	77	8	49	8	0.010569	0.001726	
Spring	ROO	694	0	0	0	1	51	1	43	1	0.009275	0.000216	
Spring	ROO	2359	0	0	0	1	69	3	25	3	0.005393	0.000647	
Spring	ROO	2488	0	0	0	1	472	44	140	43	0.030198	0.009275	
Spring	ROO	2110	0	0	0	1	133	13	51	11	0.011001	0.002373	
Spring	ROO	1983	0	0	0	1	48	2	41	2	0.008844	0.000431	
Spring	ROO	2368	0	0	1	1	130	11	60	11	0.012942	0.002373	
Spring	ROO	2784	0	0	0	1	158	18	87	17	0.018766	0.003667	
Spring	ROO	54	0	0	0	1	23	4	17	2	0.003667	0.000431	
Spring	ROO	3447	0	0	1	1	66	11	29	11	0.006255	0.002373	
Spring	ROO	3106	0	0	1	1	76	5	44	5	0.009491	0.001079	
Spring	ROO	1999	1	0	1	1	677	85	184	85	0.039689	0.018335	
Spring	ROO	3283	0	0	0	1	116	5	56	5	0.012079	0.001079	
Spring	ROO	84	0	0	1	1	70	7	38	7	0.008197	0.001510	
Spring	ROO	301	0	0	0	1	36	3	26	3	0.005608	0.000647	
Spring	ROO	2266	0	0	1	1	63	9	33	9	0.007118	0.001941	
Spring	ROO	1756	0	0	0	0	40	0	29	0	0.006255	0.000000	
Spring	ROO	2702	0	0	0	0	49	0	22	0	0.004745	0.000000	
Spring	ROO	864	0	0	0	1	77	3	51	3	0.011001	0.000647	
Spring	ROO	3111	0	1	0	1	170	19	52	19	0.011217	0.004098	
Spring	ROO	994	0	0	0	0	19	0	16	0	0.003451	0.000000	
Spring	ROO	867	0	0	0	1	75	1	47	1	0.010138	0.000216	
Spring	ROO	873	0	1	1	1	199	28	102	28	0.022002	0.006040	
Spring	ROO	746	0	0	0	1	42	6	27	5	0.005824	0.001079	
Spring	ROO	363	0	0	0	0	32	0	22	0	0.004745	0.000000	
Spring	ROO	1006	0	0	0	1	113	1	73	1	0.015746	0.000216	
Spring	ROO	1905	0	0	0	1	18	5	10	3	0.002157	0.000647	
Spring	ROO	2419	0	0	0	1	55	4	22	2	0.004745	0.000431	
Spring	ROO	1918	0	0	0	1	55	5	37	3	0.007981	0.000647	
Spring	ROO	375	0	0	0	1	44	1	29	1	0.006255	0.000216	
Spring	ROO	505	0	0	1	1	256	36	66	34	0.014236	0.007334	
Spring	ROO	254	0	0	0	0	17	0	16	0	0.003451	0.000000	
Spring	SEC	2948	0	0	1	1	214	7	59	7	0.014971	0.001776	
Spring	SEC	1413	0	0	0	1	30	4	24	2	0.006090	0.000507	
Spring	SEC	2822	0	1	0	1	1232	112	150	112	0.038061	0.028419	
Spring	SEC	2697	0	0	0	1	45	2	27	2	0.006851	0.000507	
Spring	SEC	525	0	0	1	1	87	12	55	11	0.013956	0.002791	
Spring	SEC	1038	0	0	1	1	99	17	57	16	0.014463	0.004060	
Spring	SEC	2831	0	1	0	1	145	16	66	15	0.016747	0.003806	
Spring	SEC	272	0	0	0	0	25	0	22	0	0.005582	0.000000	
Spring	SEC	1940	0	0	0	1	33	4	26	4	0.006597	0.001015	
Spring	SEC	2455	0	0	0	1	54	2	32	2	0.008120	0.000507	
Spring	SEC	408	0	0	0	1	73	8	43	7	0.010911	0.001776	
Spring	SEC	925	0	0	0	1	61	3	48	2	0.012180	0.000507	
Spring	SEC	2078	0	0	1	1	99	7	45	7	0.011418	0.001776	
Spring	SEC	1084	0	0	0	1	37	5	27	3	0.006851	0.000761	
Spring	SEC	2595	0	0	0	1	60	8	39	7	0.009896	0.001776	
Spring	SEC	3109	0	0	0	1	97	10	64	9	0.016240	0.002284	
Spring	SEC	1885	0	0	0	1	35	6	29	5	0.007359	0.001269	
Spring	SEC	423	0	0	0	1	63	6	42	5	0.010657	0.001269	
Spring	SEC	1608	0	0	0	1	6	1	6	1	0.001522	0.000254	
Spring	SEC	297	0	0	1	1	171	12	77	11	0.019538	0.002791	
Spring	SEC	2223	0	0	0	1	5	1	5	1	0.001269	0.000254	
Spring	SEC	1968	0	0	1	1	218	18	95	18	0.024106	0.004567	
Spring	SEC	305	0	0	0	1	47	5	35	4	0.008881	0.001015	
Spring	SEC	308	0	0	1	1	104	7	45	6	0.011418	0.001522	
Spring	SEC	183	0	0	0	1	52	3	39	2	0.009896	0.000507	
Spring	SEC	572	0	0	0	1	62	2	36	2	0.009135	0.000507	
Spring	SEC	1346	0	0	0	1	318	38	55	38	0.013956	0.009642	
Spring	SEC	1603	0	0	0	1	80	1	58	1	0.014717	0.000254	
Spring	SEC	1606	0	0	1	1	180	17	95	14	0.024106	0.003552	
Spring	SEC	199	0	0	0	1	56	5	38	5	0.009642	0.001269	
Spring	SEC	328	0	0	1	1	87	6	39	6	0.009896	0.001522	
Spring	SEC	3020	0	0	0	1	36	2	24	2	0.006090	0.000507	
Spring	SEC	1868	0	0	0	1	23	3	16	2	0.004060	0.000507	
Spring	SEC	1870	0	0	1	1	72	11	36	9	0.009135	0.002284	
Spring	SEC	335	0	0	1	1	63	2	35	2	0.008881	0.000507	
Spring	SEC	2897	0	0	0	1	40	7	22	6	0.005582	0.001522	
Spring	SEC	1507	0	1	0	1	741	80	130	78	0.032987	0.019792	
Spring	SEC	1998	0	0	0	0	21	0	17	0	0.004314	0.000000	
Spring	SEC	1878	0	1	1	1	820	98	171	98	0.043390	0.024867	
Spring	SEC	1380	0	0	0	0	20	0	13	0	0.003299	0.000000	
Spring	SEC	1117	0	0	0	1	54	4	40	3	0.010150	0.000761	
Spring	SEC	99	0	0	0	1	92	6	59	5	0.014971	0.001269	
Spring	SEC	2276	0	0	0	1	28	3	15	2	0.003806	0.000507	
Spring	SEC	422	0	0	0	1	20	3	16	3	0.004060	0.000761	
Spring	SEC	2919	0	0	1	1	216	37	71	36	0.018016	0.009135	
Spring	SEC	105	0	0	1	1	96	7	49	7	0.012433	0.001776	
Spring	SEC	108	0	0	0	1	20	3	16	2	0.004060	0.000507	
Spring	SEC	1133	0	0	0	1	10	1	10	1	0.002537	0.000254	
Spring	SEC	2543	0	0	1	1	98	15	54	15	0.013702	0.003806	
Spring	SEC	243	0	0	0	1	38	4	21	3	0.005329	0.000761	
Spring	SEC	2549	0	0	0	1	64	7	47	6	0.011926	0.001522	
Spring	SEC	1272	0	0	0	1	128	7	60	6	0.015225	0.001522	
Spring	SEC	404	0	0	1	1	55	6	33	5	0.008374	0.001269	
Spring	SEC	2045	0	0	0	1	20	4	17	2	0.004314	0.000507	
Spring	SEC	1151	0	0	1	1	39	3	27	3	0.006851	0.000761	
Spring	SGF	39	0	0	1	1	57	9	32	8	0.024922	0.006231	
Spring	SHL	48	0	0	0	1	38	2	27	2	0.128571	0.009524	
Spring	SPR	5120	0	0	1	1	65	9	40	9	0.020650	0.004646	
Spring	SPR	6656	0	0	0	1	386	25	104	25	0.053691	0.012907	
Spring	SPR	7686	0	1	1	1	137	27	45	25	0.023232	0.012907	
Spring	SPR	6922	0	0	0	1	24	5	21	4	0.010842	0.002065	
Spring	SPR	6161	0	0	0	1	74	10	53	10	0.027362	0.005163	
Spring	SPR	6163	0	1	1	1	447	40	105	38	0.054208	0.019618	
Spring	SPR	6164	0	0	1	1	133	13	62	13	0.032008	0.006711	
Spring	SPR	7703	0	0	0	0	24	0	19	0	0.009809	0.000000	
Spring	SPR	5145	0	1	0	1	171	21	54	21	0.027878	0.010842	
Spring	SPR	7706	0	1	0	1	152	15	57	15	0.029427	0.007744	
Spring	SPR	5275	0	0	1	1	91	9	29	9	0.014972	0.004646	
Spring	SPR	8986	0	0	1	1	185	11	92	11	0.047496	0.005679	
Spring	SPR	8992	0	0	1	1	52	12	28	10	0.014455	0.005163	
Spring	SPR	7842	1	0	0	1	193	11	117	9	0.060403	0.004646	
Spring	SPR	6180	0	0	0	1	41	2	33	1	0.017037	0.000516	
Spring	SPR	6053	0	0	0	1	103	6	57	6	0.029427	0.003098	
Spring	SPR	6184	0	0	1	1	84	12	61	11	0.031492	0.005679	
Spring	SPR	7084	0	1	1	1	457	58	112	57	0.057821	0.029427	
Spring	SPR	4661	0	0	0	1	37	2	25	2	0.012907	0.001033	
Spring	SPR	7478	0	1	1	1	399	34	111	34	0.057305	0.017553	
Spring	SPR	8759	0	1	0	1	86	8	40	8	0.020650	0.004130	
Spring	SPR	8889	0	1	1	1	313	28	83	28	0.042850	0.014455	
Spring	SPR	7482	0	0	0	0	1539	156	220	156	0.113578	0.080537	
Spring	SPR	14080	0	0	0	1	150	8	103	7	0.053175	0.003614	
Spring	SPR	6464	0	0	0	0	14	0	13	0	0.006711	0.000000	
Spring	SPR	6070	0	1	0	1	147	14	56	13	0.028911	0.006711	
Spring	SPR	9030	0	1	1	1	181	32	80	32	0.041301	0.016520	
Spring	SPR	6858	0	0	0	1	52	4	34	2	0.017553	0.001033	
Spring	SPR	5324	0	0	1	1	89	11	50	11	0.025813	0.005679	
Spring	SPR	6093	0	0	0	1	82	7	59	7	0.030459	0.003614	
Spring	SPR	11598	0	0	0	1	98	5	67	5	0.034590	0.002581	
Spring	SPR	6366	0	0	0	0	27	0	17	0	0.008776	0.000000	
Spring	SPR	6482	0	0	1	1	117	12	66	11	0.034073	0.005679	
Spring	SPR	6356	0	1	0	1	135	23	53	23	0.027362	0.011874	
Spring	SPR	3542	0	0	1	0	93	0	43	0	0.022199	0.000000	
Spring	SPR	6871	0	0	1	1	384	39	121	39	0.062468	0.020134	
Spring	SPR	6234	0	0	0	1	56	8	37	8	0.019102	0.004130	
Spring	SPR	9051	0	0	0	1	55	1	37	1	0.019102	0.000516	
Spring	SPR	7004	0	0	1	1	64	8	28	7	0.014455	0.003614	
Spring	SPR	6493	0	0	1	1	345	11	86	11	0.044399	0.005679	
Spring	SPR	4702	0	0	0	1	65	4	37	3	0.019102	0.001549	
Spring	SPR	6752	0	0	0	1	69	10	38	8	0.019618	0.004130	
Spring	SPR	8674	0	0	0	1	38	1	25	1	0.012907	0.000516	
Spring	SPR	6373	0	0	0	1	36	5	22	5	0.011358	0.002581	
Spring	SPR	8808	0	0	1	1	98	8	56	7	0.028911	0.003614	
Spring	SPR	6378	0	0	1	1	156	12	69	11	0.035622	0.005679	
Spring	SPR	9067	0	1	1	1	245	26	79	26	0.040785	0.013423	
Spring	SPR	7278	0	0	0	1	152	10	79	9	0.040785	0.004646	
Spring	SPR	5362	0	0	0	1	124	9	77	8	0.039752	0.004130	
Spring	SPR	7795	0	0	1	1	78	14	48	12	0.024781	0.006195	
Spring	SPR	6901	0	0	1	1	113	4	61	4	0.031492	0.002065	
Spring	SPR	6902	0	0	1	1	35	6	23	4	0.011874	0.002065	
Spring	SPR	7289	0	0	1	1	61	12	36	12	0.018585	0.006195	
Spring	SPR	7931	0	0	0	1	105	7	60	6	0.030976	0.003098	
Spring	SPR	6525	0	0	1	1	42	7	25	6	0.012907	0.003098	
Spring	SWF	265	0	1	0	1	914	108	133	108	0.086420	0.070175	
Spring	SWF	530	0	0	0	1	58	4	32	3	0.020793	0.001949	
Spring	SWF	1389	0	0	1	1	164	17	78	16	0.050682	0.010396	
Spring	SWF	735	1	0	1	1	133	3	77	3	0.050032	0.001949	
Spring	SWS	485	0	0	0	1	85	3	66	3	0.029610	0.001346	
Spring	SWS	230	0	0	1	1	318	31	92	31	0.041274	0.013908	
Spring	SWS	777	0	0	1	1	187	6	46	6	0.020637	0.002692	
Spring	SWS	459	0	0	0	1	42	2	29	2	0.013010	0.000897	
Spring	SWS	559	0	0	0	0	15	0	10	0	0.004486	0.000000	
Spring	SWS	560	0	1	1	1	463	62	129	62	0.057873	0.027815	
Spring	SWS	434	0	0	1	1	40	9	29	9	0.013010	0.004038	
Spring	SWS	245	0	0	0	1	45	7	34	7	0.015253	0.003140	
Spring	SWS	502	0	0	0	1	181	16	78	16	0.034993	0.007178	
