Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk		NDiskTk	NDistCE	RatioDistTk	RatioDistCE	
Apache	CAMEL	8134	0	0	0	1	23	3	5	19	3	0.001997	0.000315	
Apache	CAMEL	8137	0	0	0	1	75	5	7	45	7	0.004731	0.000736	
Apache	CAMEL	8146	0	0	1	1	144	17	21	77	21	0.008095	0.002208	
Apache	CAMEL	8147	0	0	0	1	39	2	3	25	2	0.002628	0.000210	
Apache	CAMEL	8148	0	0	0	1	28	1	2	20	2	0.002103	0.000210	
Apache	CAMEL	8153	1	0	0	1	126	4	6	70	5	0.007359	0.000526	
Apache	CAMEL	8156	0	0	0	0	16	1	0	12	0	0.001262	0.000000	
Apache	CAMEL	8160	0	0	0	1	49	1	2	36	2	0.003785	0.000210	
Apache	CAMEL	8163	0	0	0	1	22	2	4	20	4	0.002103	0.000421	
Apache	CAMEL	8168	0	0	1	1	49	0	1	34	1	0.003574	0.000105	
Apache	CAMEL	8169	0	0	0	1	78	3	1	41	1	0.004310	0.000105	
Apache	CAMEL	8185	0	1	1	1	376	23	56	103	56	0.010828	0.005887	
Apache	CAMEL	8189	0	0	0	1	26	0	1	18	1	0.001892	0.000105	
Apache	CAMEL	8190	0	0	1	1	69	3	7	34	7	0.003574	0.000736	
Apache	HBASE	2048	0	0	0	1	12	2	2	11	2	0.001491	0.000271	
Apache	HBASE	2049	0	0	0	0	11	0	0	8	0	0.001085	0.000000	
Apache	HBASE	4099	0	0	0	1	101	0	3	65	2	0.008812	0.000271	
Apache	HBASE	4100	0	0	0	1	119	2	2	64	2	0.008677	0.000271	
Apache	HBASE	14343	0	0	0	1	44	1	6	22	5	0.002983	0.000678	
Apache	HBASE	14347	0	0	0	1	33	2	2	28	2	0.003796	0.000271	
Apache	HBASE	12	0	1	0	1	125	2	27	44	26	0.005965	0.003525	
Apache	HBASE	8207	0	0	0	1	339	10	12	86	12	0.011659	0.001627	
Apache	HBASE	16403	0	0	0	1	29	4	1	22	1	0.002983	0.000136	
Apache	HBASE	8212	0	0	0	1	33	1	1	29	1	0.003932	0.000136	
Apache	HBASE	6166	0	0	0	0	23	1	0	16	0	0.002169	0.000000	
Apache	HBASE	14359	0	0	0	1	81	6	13	54	11	0.007321	0.001491	
Apache	HBASE	14362	0	0	0	1	15	2	1	14	1	0.001898	0.000136	
Apache	HBASE	27	0	0	0	1	446	4	1	39	1	0.005287	0.000136	
Apache	HBASE	14366	0	0	0	1	119	7	16	40	16	0.005423	0.002169	
Apache	HBASE	14367	0	0	0	1	44	1	2	35	2	0.004745	0.000271	
Apache	HBASE	14370	0	0	0	1	94	6	13	47	12	0.006372	0.001627	
Apache	HBASE	14377	0	0	0	1	22	5	4	17	3	0.002305	0.000407	
Apache	HBASE	6151	1	1	1	1	162	3	31	63	31	0.008541	0.004203	
Apache	HBASE	14380	0	0	0	1	56	6	5	30	3	0.004067	0.000407	
Apache	HBASE	16429	0	0	0	1	522	26	64	139	63	0.018845	0.008541	
Apache	HBASE	16430	0	0	1	1	222	17	23	66	23	0.008948	0.003118	
Apache	HBASE	14384	0	0	0	1	83	2	10	30	10	0.004067	0.001356	
Apache	HBASE	6196	0	0	0	1	13	0	2	10	2	0.001356	0.000271	
Apache	HBASE	16446	0	0	1	1	65	9	3	30	2	0.004067	0.000271	
Apache	HBASE	8258	0	0	0	0	23	2	0	16	0	0.002169	0.000000	
Apache	HBASE	15030	0	0	0	1	532	17	27	87	26	0.011795	0.003525	
Apache	HBASE	14406	0	0	0	0	28	2	0	18	0	0.002440	0.000000	
Apache	HBASE	16456	0	0	0	1	135	14	16	63	16	0.008541	0.002169	
Apache	HBASE	16460	0	0	1	1	52	9	15	34	13	0.004610	0.001762	
Apache	HBASE	16464	0	1	0	1	477	24	54	120	54	0.016269	0.007321	
Apache	HBASE	12373	0	0	0	0	18	0	0	12	0	0.001627	0.000000	
Apache	HBASE	16471	0	0	1	1	69	10	9	40	9	0.005423	0.001220	
Apache	HBASE	2063	0	0	0	1	871	35	58	196	58	0.026573	0.007863	
Apache	HBASE	15034	0	0	0	1	16	0	1	11	1	0.001491	0.000136	
Apache	HBASE	14431	0	0	1	1	141	7	19	75	19	0.010168	0.002576	
Apache	HBASE	15699	0	0	0	1	21	3	4	14	3	0.001898	0.000407	
Apache	HBASE	15035	0	0	0	1	81	2	4	49	4	0.006643	0.000542	
Apache	HBASE	14597	0	0	0	0	24	1	0	18	0	0.002440	0.000000	
Apache	HBASE	12393	0	0	1	1	451	13	17	59	17	0.007999	0.002305	
Apache	HBASE	14445	0	0	0	1	31	3	1	27	1	0.003661	0.000136	
Apache	HBASE	1913	0	0	0	1	57	1	2	44	2	0.005965	0.000271	
Apache	HBASE	6260	0	0	0	1	53	0	3	28	3	0.003796	0.000407	
Apache	HBASE	6263	0	0	0	1	69	7	8	35	8	0.004745	0.001085	
Apache	HBASE	6265	0	0	0	1	52	2	7	37	6	0.005016	0.000813	
Apache	HBASE	14458	1	0	1	1	223	17	18	105	16	0.014235	0.002169	
Apache	HBASE	15781	0	0	0	1	9	2	4	5	2	0.000678	0.000271	
Apache	HBASE	14463	0	0	1	1	126	15	19	85	18	0.011524	0.002440	
Apache	HBASE	10371	1	0	0	1	206	8	11	53	11	0.007185	0.001491	
Apache	HBASE	6280	0	0	1	1	62	4	11	31	10	0.004203	0.001356	
Apache	HBASE	14473	0	0	0	0	28	0	0	16	0	0.002169	0.000000	
Apache	HBASE	3778	0	0	1	1	56	4	7	41	7	0.005559	0.000949	
Apache	HBASE	16527	0	0	0	1	19	0	1	18	1	0.002440	0.000136	
Apache	HBASE	16528	0	0	0	1	31	0	2	20	1	0.002711	0.000136	
Apache	HBASE	14485	0	1	0	1	68	8	17	35	16	0.004745	0.002169	
Apache	HBASE	14497	0	0	0	1	84	0	5	48	4	0.006508	0.000542	
Apache	HBASE	16304	0	0	0	1	9091	481	163	649	162	0.087988	0.021963	
Apache	HBASE	16551	0	0	0	1	36	2	6	25	4	0.003389	0.000542	
Apache	HBASE	16552	0	0	0	1	10	1	4	5	2	0.000678	0.000271	
Apache	HBASE	14706	0	0	1	1	48	3	10	31	9	0.004203	0.001220	
Apache	HBASE	14510	0	0	1	1	311	8	5	86	5	0.011659	0.000678	
Apache	HBASE	14512	0	0	0	0	32	0	0	22	0	0.002983	0.000000	
Apache	HBASE	12469	0	0	0	0	18	0	0	14	0	0.001898	0.000000	
Apache	HBASE	2231	0	0	0	0	26	0	0	19	0	0.002576	0.000000	
Apache	HBASE	14521	0	0	1	1	130	6	20	79	19	0.010710	0.002576	
Apache	HBASE	6330	0	0	0	1	35	1	1	29	1	0.003932	0.000136	
Apache	HBASE	16572	0	0	1	1	49	3	4	27	4	0.003661	0.000542	
Apache	HBASE	14525	0	1	1	1	167	1	23	56	22	0.007592	0.002983	
Apache	HBASE	16578	0	0	0	1	73	2	7	35	7	0.004745	0.000949	
Apache	HBASE	16581	0	0	0	1	412	9	1	45	1	0.006101	0.000136	
Apache	HBASE	15052	0	0	1	1	42	7	11	27	10	0.003661	0.001356	
Apache	HBASE	12491	0	0	0	1	25	2	3	17	2	0.002305	0.000271	
Apache	HBASE	14544	0	0	0	1	19	3	1	17	1	0.002305	0.000136	
Apache	HBASE	14545	0	1	0	1	95	4	15	34	15	0.004610	0.002034	
Apache	HBASE	14555	0	0	0	1	326	5	33	55	33	0.007457	0.004474	
Apache	HBASE	14557	0	1	0	1	156	8	32	52	31	0.007050	0.004203	
Apache	HBASE	16609	0	1	0	1	239	2	39	64	38	0.008677	0.005152	
Apache	HBASE	16612	0	0	0	1	25	3	3	17	3	0.002305	0.000407	
Apache	HBASE	16614	0	0	0	0	12	0	0	9	0	0.001220	0.000000	
Apache	HBASE	16615	0	0	0	1	3	1	1	3	1	0.000407	0.000136	
Apache	HBASE	2280	0	0	1	1	61	7	5	41	4	0.005559	0.000542	
Apache	HBASE	6617	0	0	0	1	28	1	4	21	3	0.002847	0.000407	
Apache	HBASE	16624	0	0	0	1	76	7	6	58	6	0.007863	0.000813	
Apache	HBASE	14578	0	1	1	1	421	23	61	98	61	0.013286	0.008270	
Apache	HBASE	15742	0	0	0	1	117	5	3	69	3	0.009355	0.000407	
Apache	HBASE	251	0	1	0	1	298	29	27	102	27	0.013829	0.003661	
Apache	HBASE	14591	0	0	0	1	20	1	2	11	1	0.001491	0.000136	
Apache	HBASE	14592	0	0	0	1	41	4	5	27	5	0.003661	0.000678	
Apache	HBASE	16644	0	1	0	1	555	4	36	107	36	0.014507	0.004881	
Apache	HBASE	16645	1	0	0	1	23	4	6	20	5	0.002711	0.000678	
Apache	HBASE	14598	0	0	0	1	89	6	13	66	12	0.008948	0.001627	
Apache	HBASE	16649	1	0	1	1	220	6	2	74	2	0.010033	0.000271	
Apache	HBASE	14603	0	0	0	0	21	2	0	19	0	0.002576	0.000000	
Apache	HBASE	14604	0	0	1	1	51	6	7	20	7	0.002711	0.000949	
Apache	HBASE	16654	0	0	0	1	19	1	3	17	2	0.002305	0.000271	
Apache	HBASE	16660	0	1	1	1	99	11	27	47	27	0.006372	0.003661	
Apache	HBASE	6422	0	0	0	1	121	13	4	72	3	0.009761	0.000407	
Apache	HBASE	729	0	0	0	1	67	0	1	41	1	0.005559	0.000136	
Apache	HBASE	16669	0	1	0	1	87	2	9	35	9	0.004745	0.001220	
Apache	HBASE	7557	0	0	0	0	13	1	0	10	0	0.001356	0.000000	
Apache	HBASE	14624	0	0	0	1	13	3	1	13	1	0.001762	0.000136	
Apache	HBASE	14625	0	0	0	1	138	10	18	62	18	0.008406	0.002440	
Apache	HBASE	16676	0	0	0	1	100	7	4	76	4	0.010304	0.000542	
Apache	HBASE	6446	0	0	0	0	29	0	0	19	0	0.002576	0.000000	
Apache	HBASE	16697	0	0	0	1	12	3	4	10	3	0.001356	0.000407	
Apache	HBASE	7580	0	1	0	1	250	3	12	37	12	0.005016	0.001627	
Apache	HBASE	16699	0	0	0	1	74	6	6	48	6	0.006508	0.000813	
Apache	HBASE	14653	0	1	0	1	123	0	27	35	27	0.004745	0.003661	
Apache	HBASE	14654	0	0	0	1	7	2	2	6	2	0.000813	0.000271	
Apache	HBASE	16704	1	0	0	1	68	4	5	45	4	0.006101	0.000542	
Apache	HBASE	14658	0	0	0	1	11	1	1	9	1	0.001220	0.000136	
Apache	HBASE	14660	0	1	0	1	285	12	48	86	47	0.011659	0.006372	
Apache	HBASE	16711	0	0	0	1	15	2	1	14	1	0.001898	0.000136	
Apache	HBASE	16716	0	0	0	1	61	2	4	32	3	0.004338	0.000407	
Apache	HBASE	16721	0	0	0	1	128	2	4	63	4	0.008541	0.000542	
Apache	HBASE	16723	0	0	1	1	26	8	3	16	3	0.002169	0.000407	
Apache	HBASE	16724	0	0	1	1	43	5	13	32	13	0.004338	0.001762	
Apache	HBASE	7581	0	0	0	1	4	0	1	4	1	0.000542	0.000136	
Apache	HBASE	16731	0	0	0	1	33	1	3	22	3	0.002983	0.000407	
Apache	HBASE	16739	0	1	0	1	103	0	10	40	10	0.005423	0.001356	
Apache	HBASE	12006	0	1	0	1	140	11	18	47	18	0.006372	0.002440	
Apache	HBASE	16743	0	0	0	1	84	11	12	58	11	0.007863	0.001491	
Apache	HBASE	14699	0	1	0	1	141	10	21	42	20	0.005694	0.002711	
Apache	HBASE	16752	0	0	0	1	73	3	2	54	2	0.007321	0.000271	
Apache	HBASE	14705	0	0	1	1	38	0	4	21	3	0.002847	0.000407	
Apache	HBASE	16754	0	1	0	1	494	15	40	105	40	0.014235	0.005423	
Apache	HBASE	4470	0	1	0	1	211	7	28	74	28	0.010033	0.003796	
Apache	HBASE	14711	0	0	0	1	21	1	4	15	3	0.002034	0.000407	
Apache	HBASE	14717	0	0	0	0	41	3	0	19	0	0.002576	0.000000	
Apache	HBASE	10622	0	0	0	0	22	0	0	18	0	0.002440	0.000000	
Apache	HBASE	16767	0	0	0	1	87	1	2	36	2	0.004881	0.000271	
Apache	HBASE	6529	0	0	0	1	37	1	4	25	4	0.003389	0.000542	
Apache	HBASE	14723	0	0	0	0	16	0	0	14	0	0.001898	0.000000	
Apache	HBASE	505	0	0	0	1	178	2	1	63	1	0.008541	0.000136	
Apache	HBASE	16788	0	0	0	1	173	12	15	93	14	0.012608	0.001898	
Apache	HBASE	14742	0	0	0	1	21	4	5	15	4	0.002034	0.000542	
Apache	HBASE	16244	0	1	0	1	129	4	18	62	18	0.008406	0.002440	
Apache	HBASE	16801	0	0	0	1	24	1	1	17	1	0.002305	0.000136	
Apache	HBASE	14755	0	0	0	1	23	0	2	19	2	0.002576	0.000271	
Apache	HBASE	421	0	1	0	1	442	5	41	104	40	0.014100	0.005423	
Apache	HBASE	14759	0	0	1	1	53	5	13	38	12	0.005152	0.001627	
Apache	HBASE	14761	0	0	1	1	376	5	2	58	2	0.007863	0.000271	
Apache	HBASE	426	0	0	0	1	34	0	2	27	2	0.003661	0.000271	
Apache	HBASE	14763	0	0	0	1	22	2	2	20	2	0.002711	0.000271	
Apache	HBASE	428	0	1	1	1	683	37	31	162	31	0.021963	0.004203	
Apache	HBASE	12717	0	0	1	1	91	1	13	56	13	0.007592	0.001762	
Apache	HBASE	16815	0	1	1	1	397	17	57	123	57	0.016676	0.007728	
Apache	HBASE	433	0	0	0	1	33	1	1	21	1	0.002847	0.000136	
Apache	HBASE	14770	0	0	0	1	194	10	6	85	6	0.011524	0.000813	
Apache	HBASE	14771	0	0	1	1	120	9	24	50	23	0.006779	0.003118	
Apache	HBASE	437	0	0	0	1	12	0	2	8	1	0.001085	0.000136	
Apache	HBASE	4536	1	0	0	1	71	9	1	50	1	0.006779	0.000136	
Apache	HBASE	14777	0	0	0	1	58	3	9	34	9	0.004610	0.001220	
Apache	HBASE	14778	0	0	0	0	21	1	0	19	0	0.002576	0.000000	
Apache	HBASE	444	0	0	0	0	26	2	0	21	0	0.002847	0.000000	
Apache	HBASE	14781	0	0	0	0	5	0	0	5	0	0.000678	0.000000	
Apache	HBASE	446	0	0	0	1	47	2	3	31	2	0.004203	0.000271	
Apache	HBASE	16117	0	0	0	1	33	1	3	26	2	0.003525	0.000271	
Apache	HBASE	14784	0	0	1	1	43	3	6	24	6	0.003254	0.000813	
Apache	HBASE	451	0	0	0	1	46	1	4	28	2	0.003796	0.000271	
Apache	HBASE	452	0	0	0	1	35	2	3	29	2	0.003932	0.000271	
Apache	HBASE	14793	0	0	0	0	21	3	0	14	0	0.001898	0.000000	
Apache	HBASE	460	0	0	0	1	23	3	2	19	1	0.002576	0.000136	
Apache	HBASE	462	0	0	0	0	23	1	0	15	0	0.002034	0.000000	
Apache	HBASE	464	0	0	0	1	194	7	14	47	14	0.006372	0.001898	
Apache	HBASE	14802	0	0	0	1	75	3	2	43	2	0.005830	0.000271	
Apache	HBASE	16853	0	0	0	1	290	6	18	85	18	0.011524	0.002440	
Apache	HBASE	16855	1	0	1	1	63	14	19	34	18	0.004610	0.002440	
Apache	HBASE	16856	0	0	1	1	25	2	5	13	4	0.001762	0.000542	
Apache	HBASE	473	0	0	1	1	617	5	23	104	23	0.014100	0.003118	
Apache	HBASE	14811	0	0	1	1	48	1	5	37	4	0.005016	0.000542	
Apache	HBASE	476	0	0	0	1	67	5	3	48	3	0.006508	0.000407	
Apache	HBASE	478	0	0	0	1	47	0	1	31	1	0.004203	0.000136	
Apache	HBASE	6565	0	0	0	1	36	0	4	31	4	0.004203	0.000542	
Apache	HBASE	480	0	0	0	0	19	0	0	14	0	0.001898	0.000000	
Apache	HBASE	12770	0	0	0	0	143	0	0	60	0	0.008134	0.000000	
Apache	HBASE	16870	0	0	1	1	58	11	14	31	14	0.004203	0.001898	
Apache	HBASE	2535	0	0	0	0	54	3	0	38	0	0.005152	0.000000	
Apache	HBASE	15100	0	0	0	1	12	3	1	12	1	0.001627	0.000136	
Apache	HBASE	490	0	0	0	0	51	1	0	40	0	0.005423	0.000000	
Apache	HBASE	492	0	0	0	1	479	10	28	96	28	0.013015	0.003796	
Apache	HBASE	495	0	1	0	1	184	3	22	62	22	0.008406	0.002983	
Apache	HBASE	16880	0	0	1	1	90	5	7	53	7	0.007185	0.000949	
Apache	HBASE	501	0	1	0	1	496	25	49	155	49	0.021014	0.006643	
Apache	HBASE	502	0	0	0	1	28	2	4	17	2	0.002305	0.000271	
Apache	HBASE	12791	0	1	0	1	227	11	16	92	16	0.012473	0.002169	
Apache	HBASE	14840	0	0	0	0	41	0	0	24	0	0.003254	0.000000	
Apache	HBASE	16889	0	0	0	1	58	4	10	39	8	0.005287	0.001085	
Apache	HBASE	507	0	0	0	1	150	1	8	53	8	0.007185	0.001085	
Apache	HBASE	16810	1	1	0	1	149	2	27	43	27	0.005830	0.003661	
Apache	HBASE	510	0	0	0	1	61	4	5	43	5	0.005830	0.000678	
Apache	HBASE	1790	1	0	0	1	56	6	1	32	1	0.004338	0.000136	
Apache	HBASE	516	0	0	0	1	18	0	3	10	3	0.001356	0.000407	
Apache	HBASE	12716	0	0	1	1	130	5	10	63	10	0.008541	0.001356	
Apache	HBASE	524	0	0	0	1	59	2	2	47	1	0.006372	0.000136	
Apache	HBASE	12813	0	0	0	0	31	0	0	21	0	0.002847	0.000000	
Apache	HBASE	16910	0	0	1	1	33	6	11	22	10	0.002983	0.001356	
Apache	HBASE	527	0	0	0	1	17	1	2	11	1	0.001491	0.000136	
Apache	HBASE	528	0	0	0	1	71	2	1	45	1	0.006101	0.000136	
Apache	HBASE	529	0	1	0	1	165	7	34	57	34	0.007728	0.004610	
Apache	HBASE	4627	0	0	0	1	52	4	4	38	3	0.005152	0.000407	
Apache	HBASE	532	0	0	0	1	29	2	4	25	4	0.003389	0.000542	
Apache	HBASE	12821	1	0	1	0	176	2	0	46	0	0.006236	0.000000	
Apache	HBASE	534	0	1	0	1	379	4	61	112	61	0.015184	0.008270	
Apache	HBASE	537	0	1	0	1	109	7	13	61	13	0.008270	0.001762	
Apache	HBASE	12828	0	0	0	1	19	1	2	14	2	0.001898	0.000271	
Apache	HBASE	543	0	0	0	1	64	6	6	48	6	0.006508	0.000813	
Apache	HBASE	12832	0	0	1	1	198	3	1	53	1	0.007185	0.000136	
Apache	HBASE	16931	0	0	1	1	60	6	14	42	14	0.005694	0.001898	
Apache	HBASE	14885	0	0	1	1	128	3	34	57	31	0.007728	0.004203	
Apache	HBASE	550	0	1	0	1	133	2	17	38	17	0.005152	0.002305	
Apache	HBASE	551	0	1	0	1	499	11	25	104	25	0.014100	0.003389	
Apache	HBASE	552	0	0	0	0	11	1	0	8	0	0.001085	0.000000	
Apache	HBASE	16938	0	0	0	1	73	2	2	41	2	0.005559	0.000271	
Apache	HBASE	14896	0	0	0	1	148	2	9	42	8	0.005694	0.001085	
Apache	HBASE	563	0	0	0	1	26	3	3	19	2	0.002576	0.000271	
Apache	HBASE	564	0	0	0	1	32	0	3	22	3	0.002983	0.000407	
Apache	HBASE	565	0	0	0	1	142	10	3	90	3	0.012202	0.000407	
Apache	HBASE	14905	0	0	1	1	117	5	4	41	3	0.005559	0.000407	
Apache	HBASE	573	1	0	0	1	82	3	3	46	3	0.006236	0.000407	
Apache	HBASE	575	0	1	0	1	75	2	12	37	12	0.005016	0.001627	
Apache	HBASE	16960	0	0	0	1	17	0	1	13	1	0.001762	0.000136	
Apache	HBASE	3497	0	0	0	1	55	0	9	40	7	0.005423	0.000949	
Apache	HBASE	14954	0	0	0	1	51	5	8	40	7	0.005423	0.000949	
Apache	HBASE	16966	0	0	0	1	30	0	2	23	2	0.003118	0.000271	
Apache	HBASE	1804	0	0	0	1	29	1	3	22	3	0.002983	0.000407	
Apache	HBASE	14922	0	0	0	1	36	1	1	26	1	0.003525	0.000136	
Apache	HBASE	16971	0	0	1	1	86	10	14	46	14	0.006236	0.001898	
Apache	HBASE	8781	0	0	1	1	39	0	5	18	4	0.002440	0.000542	
Apache	HBASE	590	0	0	0	1	31	1	2	19	2	0.002576	0.000271	
Apache	HBASE	10831	0	1	0	1	95	3	18	35	16	0.004745	0.002169	
Apache	HBASE	595	0	0	0	1	18	2	3	13	3	0.001762	0.000407	
Apache	HBASE	16980	0	0	0	1	20	4	3	11	3	0.001491	0.000407	
Apache	HBASE	14936	0	0	1	1	20	6	10	11	7	0.001491	0.000949	
Apache	HBASE	602	0	0	1	1	251	20	22	101	22	0.013693	0.002983	
Apache	HBASE	6749	0	0	0	1	334	19	10	85	10	0.011524	0.001356	
Apache	HBASE	14942	0	0	0	1	24	1	2	17	1	0.002305	0.000136	
Apache	HBASE	608	0	0	0	1	35	1	6	23	4	0.003118	0.000542	
Apache	HBASE	12897	0	0	0	0	38	3	0	29	0	0.003932	0.000000	
Apache	HBASE	613	0	0	0	0	60	3	0	51	0	0.006914	0.000000	
Apache	HBASE	615	0	0	0	0	111	9	0	60	0	0.008134	0.000000	
Apache	HBASE	14953	0	0	0	1	62	2	5	43	3	0.005830	0.000407	
Apache	HBASE	618	0	0	0	1	222	6	3	41	3	0.005559	0.000407	
Apache	HBASE	619	0	0	0	0	16	0	0	9	0	0.001220	0.000000	
Apache	HBASE	620	0	0	0	0	14	0	0	12	0	0.001627	0.000000	
Apache	HBASE	1810	0	1	0	1	348	10	39	79	39	0.010710	0.005287	
Apache	HBASE	622	0	0	0	1	23	3	4	12	2	0.001627	0.000271	
Apache	HBASE	624	0	0	0	0	22	0	0	12	0	0.001627	0.000000	
Apache	HBASE	627	1	0	0	1	135	4	8	83	8	0.011253	0.001085	
Apache	HBASE	629	0	0	0	1	43	1	2	26	2	0.003525	0.000271	
Apache	HBASE	17020	0	1	1	1	209	14	46	80	46	0.010846	0.006236	
Apache	HBASE	16047	0	0	0	1	21	2	4	17	4	0.002305	0.000542	
Apache	HBASE	15126	0	0	1	1	57	6	10	22	8	0.002983	0.001085	
Apache	HBASE	14983	0	0	0	0	18	0	0	14	0	0.001898	0.000000	
Apache	HBASE	17032	0	0	0	1	53	7	4	41	2	0.005559	0.000271	
Apache	HBASE	12942	0	1	0	1	313	29	59	67	58	0.009084	0.007863	
Apache	HBASE	17039	0	0	1	1	105	5	5	61	4	0.008270	0.000542	
Apache	HBASE	16866	0	0	1	1	46	8	12	35	10	0.004745	0.001356	
Apache	HBASE	17042	0	0	0	1	17	2	2	11	1	0.001491	0.000136	
Apache	HBASE	659	0	0	0	1	427	23	32	115	31	0.015591	0.004203	
Apache	HBASE	663	0	0	0	1	56	0	1	29	1	0.003932	0.000136	
Apache	HBASE	15000	0	0	0	1	35	1	4	24	4	0.003254	0.000542	
Apache	HBASE	14788	0	0	0	1	28	0	2	18	1	0.002440	0.000136	
Apache	HBASE	666	0	0	0	1	17	1	3	14	2	0.001898	0.000271	
Apache	HBASE	1791	0	0	0	1	51	3	8	39	7	0.005287	0.000949	
Apache	HBASE	10913	0	0	0	1	17	1	1	14	1	0.001898	0.000136	
Apache	HBASE	674	0	0	0	0	28	1	0	22	0	0.002983	0.000000	
Apache	HBASE	15014	0	0	0	1	234	13	30	61	30	0.008270	0.004067	
Apache	HBASE	680	0	0	0	1	55	6	8	34	6	0.004610	0.000813	
Apache	HBASE	681	0	1	0	1	112	3	24	33	24	0.004474	0.003254	
Apache	HBASE	15018	0	1	0	1	347	9	46	80	46	0.010846	0.006236	
Apache	HBASE	15019	0	1	0	1	378	13	35	112	35	0.015184	0.004745	
Apache	HBASE	686	0	0	0	1	54	4	7	36	7	0.004881	0.000949	
Apache	HBASE	15028	0	0	0	1	41	4	4	34	3	0.004610	0.000407	
Apache	HBASE	694	0	0	0	1	22	1	5	20	5	0.002711	0.000678	
Apache	HBASE	697	0	0	0	0	14	1	0	14	0	0.001898	0.000000	
Apache	HBASE	698	0	0	0	0	42	2	0	36	0	0.004881	0.000000	
Apache	HBASE	699	0	0	0	1	35	2	2	28	2	0.003796	0.000271	
Apache	HBASE	703	0	0	0	1	58	6	2	23	1	0.003118	0.000136	
Apache	HBASE	5820	0	0	0	0	33	0	0	23	0	0.003118	0.000000	
Apache	HBASE	714	0	0	0	1	50	3	6	38	6	0.005152	0.000813	
Apache	HBASE	716	0	0	0	1	60	3	6	39	5	0.005287	0.000678	
Apache	HBASE	717	0	0	1	1	559	8	54	118	54	0.015998	0.007321	
Apache	HBASE	1865	0	0	1	1	60	4	9	40	9	0.005423	0.001220	
Apache	HBASE	10960	0	0	0	1	17	0	2	12	1	0.001627	0.000136	
Apache	HBASE	726	0	0	1	1	25	0	4	19	4	0.002576	0.000542	
Apache	HBASE	15063	0	0	1	1	187	8	18	88	17	0.011931	0.002305	
Apache	HBASE	15064	0	1	1	1	141	10	26	77	25	0.010439	0.003389	
Apache	HBASE	17113	1	1	1	1	387	32	57	170	55	0.023048	0.007457	
Apache	HBASE	8923	0	0	0	1	35	4	2	26	2	0.003525	0.000271	
Apache	HBASE	15070	0	0	0	1	22	2	2	13	2	0.001762	0.000271	
Apache	HBASE	737	0	0	0	0	99	1	0	38	0	0.005152	0.000000	
Apache	HBASE	4834	0	0	1	1	45	3	5	38	5	0.005152	0.000678	
Apache	HBASE	739	0	1	1	1	354	33	74	112	74	0.015184	0.010033	
Apache	HBASE	740	0	0	0	1	24	2	4	20	4	0.002711	0.000542	
Apache	HBASE	742	0	0	0	1	28	0	1	21	1	0.002847	0.000136	
Apache	HBASE	743	0	0	0	0	51	4	0	34	0	0.004610	0.000000	
Apache	HBASE	744	0	0	0	1	22	0	3	12	2	0.001627	0.000271	
Apache	HBASE	8937	0	0	1	1	66	0	15	41	14	0.005559	0.001898	
Apache	HBASE	6891	0	0	0	0	12	0	0	8	0	0.001085	0.000000	
Apache	HBASE	15085	0	1	1	1	493	74	105	215	104	0.029149	0.014100	
Apache	HBASE	750	0	1	0	1	154	1	21	52	21	0.007050	0.002847	
Apache	HBASE	751	0	1	0	1	2302	89	107	257	107	0.034843	0.014507	
Apache	HBASE	756	0	0	0	1	16	1	1	12	1	0.001627	0.000136	
Apache	HBASE	15093	0	0	0	1	49	3	4	33	4	0.004474	0.000542	
Apache	HBASE	758	0	1	0	1	118	1	18	54	18	0.007321	0.002440	
Apache	HBASE	15098	0	0	0	1	67	0	2	40	2	0.005423	0.000271	
Apache	HBASE	763	0	0	0	1	83	6	16	38	16	0.005152	0.002169	
Apache	HBASE	764	0	0	1	1	254	27	32	106	32	0.014371	0.004338	
Apache	HBASE	15101	0	0	0	1	66	2	2	48	2	0.006508	0.000271	
Apache	HBASE	15102	0	0	0	1	59	6	2	36	2	0.004881	0.000271	
Apache	HBASE	768	0	0	0	1	27	0	1	19	1	0.002576	0.000136	
Apache	HBASE	8962	0	0	0	0	23	0	0	16	0	0.002169	0.000000	
Apache	HBASE	15109	0	1	1	1	225	14	28	76	27	0.010304	0.003661	
Apache	HBASE	11052	0	0	0	1	65	8	4	49	4	0.006643	0.000542	
Apache	HBASE	11039	1	0	0	1	105	3	2	50	1	0.006779	0.000136	
Apache	HBASE	15120	0	0	0	1	20	2	2	16	2	0.002169	0.000271	
Apache	HBASE	15125	0	0	1	1	70	3	14	41	12	0.005559	0.001627	
Apache	HBASE	790	0	1	0	1	446	26	25	135	25	0.018303	0.003389	
Apache	HBASE	791	1	0	1	1	31	4	3	26	3	0.003525	0.000407	
Apache	HBASE	793	0	0	0	1	72	1	2	44	2	0.005965	0.000271	
Apache	HBASE	8991	0	1	0	1	645	0	32	90	32	0.012202	0.004338	
Apache	HBASE	8992	0	1	0	1	658	1	32	102	32	0.013829	0.004338	
Apache	HBASE	15137	0	0	0	1	15	0	2	14	2	0.001898	0.000271	
Apache	HBASE	15139	0	0	0	1	7	0	1	7	1	0.000949	0.000136	
Apache	HBASE	805	0	0	0	1	42	0	5	24	4	0.003254	0.000542	
Apache	HBASE	14812	0	0	0	1	313	13	61	84	61	0.011388	0.008270	
