Group	Project	BugID	# of project distinct tokens	# of distinct tokens	# of distinct code entities	Enumeration(Bool)	StackTrace(Bool)	CodeRegions(Bool)	CodeEntity(Bool)	DistinctTokens/ProjectTokens	DistinctCodeEntities/ProjectTokens	CodeRelevancy (Product)	CodeRelevancy (Min)	CodeRelevancy (Max)	CodeRelevancy (Mean)	CodeRelevancy (FileCount))	CodeRelevancy (InverseFileCount)
Apache	CAMEL	7143	7046	24	1	0	0	1	0	0.00340618790803292638	0.00014192449616803860	0.00000000000000000000	0.00006889899407468652	0.33333333333333331483	0.03965875925267711016	14522	0.00006886103842445945
Apache	CAMEL	7673	7046	30	5	0	0	1	1	0.00425773488504115841	0.00070962248084019300	0.00000000000000000000	0.00006888475580354067	0.10000000000000000555	0.01183170028442791927	14521	0.00006886578059362302
Apache	CAMEL	1199	7046	8	0	0	0	0	0	0.00113539596934430879	0.00000000000000000000	0.00000000000000005091	0.00077399380804953565	0.04545454545454545581	0.01885642418762408651	1933	0.00051733057423693739
Apache	CAMEL	3348	7046	98	36	0	0	1	1	0.01390860062446778317	0.00510928186204938958	0.00000000000000000000	0.00006887526689165921	0.33333333333333331483	0.01700495990805866650	14522	0.00006886103842445945
Apache	CAMEL	3349	7046	65	13	0	0	1	1	0.00922509225092250917	0.00184501845018450179	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.02529278308523072796	14521	0.00006886578059362302
Apache	CAMEL	1190	7046	26	4	0	0	1	1	0.00369003690036900358	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.03024314422597773611	14522	0.00006886103842445945
Apache	CAMEL	1193	7046	37	5	0	0	1	0	0.00525120635821742839	0.00070962248084019300	0.00000000000000000000	0.00006888475580354067	0.33333333333333331483	0.02876205628912349363	14522	0.00006886103842445945
Apache	CAMEL	3341	7046	116	57	0	1	1	1	0.01646324155549247839	0.00808969628157820038	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04893982687067884030	14522	0.00006886103842445945
Apache	CAMEL	3344	7046	26	7	0	0	1	1	0.00369003690036900358	0.00099347147317627020	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.05887795136676490793	14522	0.00006886103842445945
Apache	CAMEL	7073	7046	34	2	0	0	1	0	0.00482543286971331281	0.00028384899233607720	0.00000000000000000000	0.00006886103842445945	0.14285714285714284921	0.01340556416319372939	14522	0.00006886103842445945
Apache	CAMEL	1759	7046	24	1	0	0	1	0	0.00340618790803292638	0.00014192449616803860	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.02901632318361378748	14522	0.00006886103842445945
Apache	CAMEL	1755	7046	21	0	0	0	0	0	0.00298041441952881080	0.00000000000000000000	0.00000000000000000000	0.00006887526689165921	0.07142857142857142461	0.00680265579529211548	14521	0.00006886578059362302
Apache	CAMEL	1753	7046	8	0	0	0	0	0	0.00113539596934430879	0.00000000000000000000	0.00000000000000000000	0.00006889899407468652	0.20000000000000001110	0.02741105280941179972	14522	0.00006886103842445945
Apache	CAMEL	1752	7046	29	5	0	0	1	0	0.00411581038887311960	0.00070962248084019300	0.00000000000000000000	0.00006889899407468652	0.33333333333333331483	0.02425441508786661815	14522	0.00006886103842445945
Apache	CAMEL	8163	7046	23	4	0	0	1	0	0.00326426341186488800	0.00056769798467215440	0.00000000000000000000	0.00006888475580354067	0.25000000000000000000	0.01751011802045095503	14521	0.00006886578059362302
Apache	CAMEL	8160	7046	36	2	0	0	1	0	0.00510928186204938958	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.04308571521255614295	14522	0.00006886103842445945
Apache	CAMEL	8169	7046	43	1	0	0	1	0	0.00610275333522565955	0.00014192449616803860	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.02783530943565077839	14522	0.00006886103842445945
Apache	CAMEL	8168	7046	34	1	0	0	1	1	0.00482543286971331281	0.00014192449616803860	0.00000000000000000000	0.00006887526689165921	0.10000000000000000555	0.00841780393789787022	14521	0.00006886578059362302
Apache	CAMEL	1283	7046	24	0	0	0	0	0	0.00340618790803292638	0.00000000000000000000	0.00000000000000000000	0.00006887526689165921	0.05000000000000000278	0.00798752146732246288	14522	0.00006886103842445945
Apache	CAMEL	8765	7046	49	28	0	1	1	0	0.00695430031223389158	0.00397388589270508078	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.01594881418211179999	14522	0.00006886103842445945
Apache	CAMEL	517	7046	17	0	0	0	0	0	0.00241271643485665641	0.00000000000000000000	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.12739698093558035619	14522	0.00006886103842445945
Apache	CAMEL	685	7046	30	3	0	0	1	0	0.00425773488504115841	0.00042577348850411580	0.00000000000000000000	0.00006886103842445945	0.11111111111111110494	0.01316646951117234239	14522	0.00006886103842445945
Apache	CAMEL	7182	7046	16	4	0	0	1	0	0.00227079193868861759	0.00056769798467215440	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.04611246220608593988	14522	0.00006886103842445945
Apache	CAMEL	686	7046	21	2	0	0	1	0	0.00298041441952881080	0.00028384899233607720	0.00000000000000000000	0.00006886103842445945	0.20000000000000001110	0.02534022131501066644	14522	0.00006886103842445945
Apache	CAMEL	8768	7046	43	6	0	0	1	1	0.00610275333522565955	0.00085154697700823160	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.03974724193026478447	14522	0.00006886103842445945
Apache	CAMEL	8382	7046	37	8	0	0	1	1	0.00525120635821742839	0.00113539596934430879	0.00000000000000000000	0.00006888475580354067	0.33333333333333331483	0.02679387786056743742	14522	0.00006886103842445945
Apache	CAMEL	8547	7046	18	3	0	0	1	0	0.00255464093102469479	0.00042577348850411580	0.00000000000000000000	0.00006889899407468652	0.25000000000000000000	0.03616847946927806423	14522	0.00006886103842445945
Apache	CAMEL	8546	7046	56	26	0	1	1	0	0.00794777178541016156	0.00369003690036900358	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.03516038627033527680	14522	0.00006886103842445945
Apache	CAMEL	8540	7046	36	5	0	0	1	1	0.00510928186204938958	0.00070962248084019300	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.02418361950984984979	14522	0.00006886103842445945
Apache	CAMEL	7456	7046	113	21	0	0	1	1	0.01603746806698836194	0.00298041441952881080	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.01986665461459282203	14522	0.00006886103842445945
Apache	CAMEL	7457	7046	118	25	1	0	1	1	0.01674709054782855602	0.00354811240420096520	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.05386018427557198729	14522	0.00006886103842445945
Apache	CAMEL	7452	7046	22	3	0	0	1	0	0.00312233891569684919	0.00042577348850411580	0.00000000000000000000	0.00006888950124001103	0.50000000000000000000	0.04611360537192212700	14522	0.00006886103842445945
Apache	CAMEL	7450	7046	43	5	0	0	1	0	0.00610275333522565955	0.00070962248084019300	0.00000000000000000000	0.00006888475580354067	0.25000000000000000000	0.02113763715812468080	14522	0.00006886103842445945
Apache	CAMEL	7451	7046	140	51	0	1	1	1	0.01986942946352540304	0.00723814930456996835	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.02867911238750571121	14522	0.00006886103842445945
Apache	CAMEL	7459	7046	48	6	0	0	1	1	0.00681237581606585277	0.00085154697700823160	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.03411959734963647406	14522	0.00006886103842445945
Apache	CAMEL	8492	7046	39	7	0	1	1	1	0.00553505535055350516	0.00099347147317627020	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.01410680030401524794	14522	0.00006886103842445945
Apache	CAMEL	404	7046	6	0	0	0	0	0	0.00085154697700823160	0.00000000000000000000	0.00000000000000002296	0.00008694896095991653	0.01298701298701298787	0.00405005913352956149	11638	0.00008592541673827119
Apache	CAMEL	1379	7046	29	0	0	0	0	0	0.00411581038887311960	0.00000000000000000000	0.00000000000000000000	0.00006888950124001103	0.10000000000000000555	0.01208233994863835113	14522	0.00006886103842445945
Apache	CAMEL	8498	7046	29	4	0	0	1	0	0.00411581038887311960	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.14285714285714284921	0.02016333553977706777	14522	0.00006886103842445945
Apache	CAMEL	2032	7046	22	2	0	0	1	0	0.00312233891569684919	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.06002830524226210329	14522	0.00006886103842445945
Apache	CAMEL	7524	7046	43	15	0	0	1	1	0.00610275333522565955	0.00212886744252057921	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04721442518511378278	14522	0.00006886103842445945
Apache	CAMEL	370	7046	31	1	0	0	1	0	0.00439965938120919636	0.00014192449616803860	0.00000000000000000000	0.00006888475580354067	0.05000000000000000278	0.00637064354562441853	14522	0.00006886103842445945
Apache	CAMEL	373	7046	43	7	0	1	1	0	0.00610275333522565955	0.00099347147317627020	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.03639822742554503499	14522	0.00006886103842445945
Apache	CAMEL	374	7046	28	3	0	0	1	0	0.00397388589270508078	0.00042577348850411580	0.00000000000000000000	0.00006889899407468652	0.10000000000000000555	0.00807833228373511583	14522	0.00006886103842445945
Apache	CAMEL	2303	7046	20	4	0	0	1	0	0.00283848992336077199	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.11111111111111110494	0.01035762528130995154	14522	0.00006886103842445945
Apache	CAMEL	2306	7046	23	2	0	0	1	0	0.00326426341186488800	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	0.33333333333333331483	0.02385618271444680735	14522	0.00006886103842445945
Apache	CAMEL	247	7046	26	8	1	0	1	1	0.00369003690036900358	0.00113539596934430879	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.02663325269699340012	14522	0.00006886103842445945
Apache	CAMEL	2275	7046	23	4	0	0	1	0	0.00326426341186488800	0.00056769798467215440	0.00000000000000000000	0.00006889899407468652	0.33333333333333331483	0.03033005660301224538	14522	0.00006886103842445945
Apache	CAMEL	2274	7046	17	2	0	0	1	0	0.00241271643485665641	0.00028384899233607720	0.00000000000000000000	0.00006888950124001103	0.11111111111111110494	0.00927027416209211946	14522	0.00006886103842445945
Apache	CAMEL	2278	7046	54	13	0	0	1	1	0.00766392279307408480	0.00184501845018450179	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.02098434123472152357	14522	0.00006886103842445945
Apache	CAMEL	9248	7046	80	17	0	0	1	0	0.01135395969344308795	0.00241271643485665641	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.06462459348669165327	14522	0.00006886103842445945
Apache	CAMEL	2458	7046	11	2	0	0	1	0	0.00156116945784842459	0.00028384899233607720	0.00000000000000000000	0.00006888950124001103	0.10000000000000000555	0.01467829499537631407	14518	0.00006888001102080176
Apache	CAMEL	9243	7046	98	35	0	0	1	1	0.01390860062446778317	0.00496735736588135076	0.00000000000000000000	0.00006887526689165921	1.00000000000000000000	0.13789074679972407322	14522	0.00006886103842445945
Apache	CAMEL	2456	7046	31	7	0	0	1	0	0.00439965938120919636	0.00099347147317627020	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.08019700916786058620	14522	0.00006886103842445945
Apache	CAMEL	2451	7046	17	1	0	0	1	0	0.00241271643485665641	0.00014192449616803860	0.00000000000000000000	0.00023940627244433804	0.02702702702702702853	0.00663066351422872836	7405	0.00013504388926401079
Apache	CAMEL	9532	7046	29	5	0	0	1	1	0.00411581038887311960	0.00070962248084019300	0.00000000000000000000	0.00006889899407468652	0.25000000000000000000	0.01299007532029363386	14522	0.00006886103842445945
Apache	CAMEL	9247	7046	19	1	0	0	1	0	0.00269656542719273360	0.00014192449616803860	0.00000000000000000000	0.00006888950124001103	0.33333333333333331483	0.03203342230775201721	14522	0.00006886103842445945
Apache	CAMEL	2452	7046	25	2	0	0	1	0	0.00354811240420096520	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	0.10000000000000000555	0.01577207793793995033	14520	0.00006887052341597796
Apache	CAMEL	7852	7046	26	4	0	1	1	0	0.00369003690036900358	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.02434161036306643766	14522	0.00006886103842445945
Apache	CAMEL	7856	7046	13	1	0	0	1	0	0.00184501845018450179	0.00014192449616803860	0.00000000000000000000	0.00006888475580354067	0.33333333333333331483	0.05174712207843104594	14522	0.00006886103842445945
Apache	CAMEL	7855	7046	18	0	0	0	0	0	0.00255464093102469479	0.00000000000000000000	0.00000000000000000000	0.00006889899407468652	0.04166666666666666435	0.00626701445478987287	14521	0.00006886578059362302
Apache	CAMEL	173	7046	138	75	0	1	1	0	0.01958558047118932888	0.01064433721260289560	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.05078723540205605513	14522	0.00006886103842445945
Apache	CAMEL	171	7046	53	20	0	1	1	1	0.00752199829690604598	0.00283848992336077199	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.03207394332193968384	14522	0.00006886103842445945
Apache	CAMEL	2054	7046	81	10	0	0	1	1	0.01149588418961112676	0.00141924496168038599	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.06710124180226639812	14522	0.00006886103842445945
Apache	CAMEL	2056	7046	55	2	0	0	1	0	0.00780584728924212361	0.00028384899233607720	0.00000000000000000000	0.00006888001102080176	0.33333333333333331483	0.01724902518391694187	14522	0.00006886103842445945
Apache	CAMEL	2059	7046	51	4	1	0	1	0	0.00723814930456996835	0.00056769798467215440	0.00000000000000000000	0.00006887526689165921	0.33333333333333331483	0.01948022885996865405	14520	0.00006887052341597796
Apache	CAMEL	2058	7046	115	7	0	0	1	0	0.01632131705932443957	0.00099347147317627020	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.06240754948802289259	14522	0.00006886103842445945
Apache	CAMEL	7981	7046	23	2	0	0	1	0	0.00326426341186488800	0.00028384899233607720	0.00000000000000000000	0.00006888950124001103	0.50000000000000000000	0.03373365583646337901	14522	0.00006886103842445945
Apache	CAMEL	9406	7046	24	6	0	0	1	0	0.00340618790803292638	0.00085154697700823160	0.00000000000000000000	0.00006886103842445945	0.20000000000000001110	0.02067926417291704802	14522	0.00006886103842445945
Apache	CAMEL	7986	7046	61	6	0	0	1	1	0.00865739426625035564	0.00085154697700823160	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.02293489952034738488	14522	0.00006886103842445945
Apache	CAMEL	7988	7046	28	4	0	0	1	0	0.00397388589270508078	0.00056769798467215440	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.04663313014540856200	14522	0.00006886103842445945
Apache	CAMEL	7989	7046	17	3	0	0	1	0	0.00241271643485665641	0.00042577348850411580	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.04076896707282035709	14522	0.00006886103842445945
Apache	CAMEL	1609	7046	32	7	0	0	1	1	0.00454158387737723518	0.00099347147317627020	0.00000000000000000000	0.00006888475580354067	0.03571428571428571230	0.00357983980064168449	14522	0.00006886103842445945
Apache	CAMEL	10150	7046	10	2	0	0	1	0	0.00141924496168038599	0.00028384899233607720	0.00000000000000000000	0.00006892273761113791	0.33333333333333331483	0.04443163249840926393	14513	0.00006890374147316199
Apache	CAMEL	10151	7046	16	2	0	0	1	0	0.00227079193868861759	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.04906000843772171521	14522	0.00006886103842445945
Apache	CAMEL	9331	7046	16	2	0	0	1	0	0.00227079193868861759	0.00028384899233607720	0.00000000000000000000	0.00006888475580354067	0.12500000000000000000	0.01137939779828369899	14520	0.00006887052341597796
Apache	CAMEL	10157	7046	15	7	0	0	1	1	0.00212886744252057921	0.00099347147317627020	0.00000000000000000000	0.00010366991499066971	0.06666666666666666574	0.01338666735760890916	11746	0.00008513536523071684
Apache	CAMEL	10409	7046	159	118	0	1	1	1	0.02256599489071813708	0.01674709054782855602	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.06073494654085526828	14522	0.00006886103842445945
Apache	CAMEL	1505	7046	53	14	0	1	1	0	0.00752199829690604598	0.00198694294635254039	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04935676402415408587	14522	0.00006886103842445945
Apache	CAMEL	3524	7046	22	0	0	0	0	0	0.00312233891569684919	0.00000000000000000000	0.00000000000000000000	0.00006888475580354067	0.01020408163265306041	0.00220387118833090343	14522	0.00006886103842445945
Apache	CAMEL	10394	7046	67	30	0	0	1	1	0.00950894124325858681	0.00425773488504115841	0.00000000000000000000	0.00006886103842445945	0.11111111111111110494	0.00485637749738879795	14522	0.00006886103842445945
Apache	CAMEL	8597	7046	28	4	0	0	1	0	0.00397388589270508078	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.04545454545454545581	0.00677819758812168039	14522	0.00006886103842445945
Apache	CAMEL	10399	7046	103	67	0	0	1	1	0.01461822310530797552	0.00950894124325858681	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04446056878028457199	14522	0.00006886103842445945
Apache	CAMEL	3528	7046	16	1	0	0	1	0	0.00227079193868861759	0.00014192449616803860	0.00000000000000000000	0.00006892273761113791	0.25000000000000000000	0.03392081323339896787	14510	0.00006891798759476223
Apache	CAMEL	7219	7046	20	1	0	0	1	1	0.00283848992336077199	0.00014192449616803860	0.00000000000000000000	0.00006886103842445945	0.00311526479750778807	0.00058744596308740846	14522	0.00006886103842445945
Apache	CAMEL	7210	7046	16	1	0	0	1	0	0.00227079193868861759	0.00014192449616803860	0.00000000000000000000	0.00006889899407468652	0.06666666666666666574	0.00843485948520616806	14522	0.00006886103842445945
Apache	CAMEL	8592	7046	13	4	0	0	1	0	0.00184501845018450179	0.00056769798467215440	0.00000000000000000000	0.00006888950124001103	0.50000000000000000000	0.07041057749880348660	14522	0.00006886103842445945
Apache	CAMEL	2698	7046	20	4	0	0	1	0	0.00283848992336077199	0.00056769798467215440	0.00000000000000000000	0.00006888950124001103	0.11111111111111110494	0.01008828245665355748	14522	0.00006886103842445945
Apache	CAMEL	2694	7046	14	3	0	0	1	0	0.00198694294635254039	0.00042577348850411580	0.00000000000000000000	0.00006888475580354067	0.50000000000000000000	0.06385523383825973676	14520	0.00006887052341597796
Apache	CAMEL	2692	7046	59	10	0	0	1	1	0.00837354527391427801	0.00141924496168038599	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.05629018595557726962	14522	0.00006886103842445945
Apache	CAMEL	1604	7046	24	4	0	0	1	0	0.00340618790803292638	0.00056769798467215440	0.00000000000000000000	0.00006888950124001103	1.00000000000000000000	0.10945378225598531574	14522	0.00006886103842445945
Apache	CAMEL	3231	7046	9	0	0	0	0	0	0.00127732046551234739	0.00000000000000000000	0.00000000000000000000	0.00019413706076490002	1.00000000000000000000	0.11688430445119817047	7041	0.00014202528049992900
Apache	CAMEL	7320	7046	65	17	0	1	1	0	0.00922509225092250917	0.00241271643485665641	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.03041676766489908104	14522	0.00006886103842445945
Apache	CAMEL	3237	7046	36	16	0	0	1	1	0.00510928186204938958	0.00227079193868861759	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.08360826705129420500	14521	0.00006886578059362302
Apache	CAMEL	1618	7046	16	2	0	0	1	0	0.00227079193868861759	0.00028384899233607720	0.00000000000000000000	0.00006888950124001103	0.11111111111111110494	0.00936352827924387572	14519	0.00006887526689165921
Apache	CAMEL	7323	7046	14	1	0	0	1	0	0.00198694294635254039	0.00014192449616803860	0.00000000000000000000	0.00011591515011011939	0.20000000000000001110	0.02688343979350289389	10588	0.00009444654325651681
Apache	CAMEL	1965	7046	153	54	0	1	1	1	0.02171444791370990765	0.00766392279307408480	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.10707033883166058863	14522	0.00006886103842445945
Apache	CAMEL	1966	7046	17	3	0	0	1	0	0.00241271643485665641	0.00042577348850411580	0.00000000000000000000	0.00006887526689165921	1.00000000000000000000	0.10604641805942707777	14522	0.00006886103842445945
Apache	CAMEL	1615	7046	8	1	0	0	1	0	0.00113539596934430879	0.00014192449616803860	0.00000000000000000000	0.00006887526689165921	0.01075268817204301161	0.00339113791146173791	14522	0.00006886103842445945
Apache	CAMEL	1960	7046	31	3	0	0	1	0	0.00439965938120919636	0.00042577348850411580	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.04004949447287208669	14521	0.00006886578059362302
Apache	CAMEL	10082	7046	20	5	0	0	1	0	0.00283848992336077199	0.00070962248084019300	0.00000000000000000000	0.00006892273761113791	0.20000000000000001110	0.02158743829563640124	14515	0.00006889424733034792
Apache	CAMEL	1963	7046	48	7	0	0	1	1	0.00681237581606585277	0.00099347147317627020	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.06909457661052194333	14522	0.00006886103842445945
Apache	CAMEL	8841	7046	102	61	0	1	1	1	0.01447629860913993670	0.00865739426625035564	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04782202817737647021	14522	0.00006886103842445945
Apache	CAMEL	3355	7046	15	3	0	0	1	0	0.00212886744252057921	0.00042577348850411580	0.00000000000000000000	0.00006888950124001103	0.50000000000000000000	0.06012975977474280254	14522	0.00006886103842445945
Apache	CAMEL	3356	7046	23	4	0	0	1	0	0.00326426341186488800	0.00056769798467215440	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.06047064554439178508	14522	0.00006886103842445945
Apache	CAMEL	3351	7046	14	0	0	0	0	0	0.00198694294635254039	0.00000000000000000000	0.00000000000000000000	0.00006892273761113791	0.10000000000000000555	0.03124510998251024685	14511	0.00006891323823306458
Apache	CAMEL	3353	7046	76	10	0	0	1	1	0.01078626170877093442	0.00141924496168038599	0.00000000000000000000	0.00006887526689165921	1.00000000000000000000	0.04658914690010036719	14522	0.00006886103842445945
Apache	CAMEL	3352	7046	16	4	0	0	1	0	0.00227079193868861759	0.00056769798467215440	0.00000000000000000000	0.00006887526689165921	0.50000000000000000000	0.04677304361796496418	14522	0.00006886103842445945
Apache	CAMEL	7662	7046	54	4	0	0	1	0	0.00766392279307408480	0.00056769798467215440	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.02830917073140424428	14522	0.00006886103842445945
Apache	CAMEL	7665	7046	58	13	0	0	1	1	0.00823162077774623920	0.00184501845018450179	0.00000000000000000000	0.00006887526689165921	0.33333333333333331483	0.01532285653328523470	14521	0.00006886578059362302
Apache	CAMEL	7666	7046	96	58	0	1	1	0	0.01362475163213170554	0.00823162077774623920	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.08181179597378013257	14522	0.00006886103842445945
Apache	CAMEL	7069	7046	74	15	1	1	1	0	0.01050241271643485678	0.00212886744252057921	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.01880967084044110615	14522	0.00006886103842445945
Apache	CAMEL	7062	7046	29	4	0	0	1	0	0.00411581038887311960	0.00056769798467215440	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.06401864788751196467	14522	0.00006886103842445945
Apache	CAMEL	7061	7046	20	8	0	0	1	0	0.00283848992336077199	0.00113539596934430879	0.00000000000000000000	0.00006886103842445945	0.33333333333333331483	0.03309197550253620973	14522	0.00006886103842445945
Apache	CAMEL	1760	7046	53	17	0	0	1	1	0.00752199829690604598	0.00241271643485665641	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.04022411825833482890	14522	0.00006886103842445945
Apache	CAMEL	1140	7046	19	3	0	0	1	0	0.00269656542719273360	0.00042577348850411580	0.00000000000000000000	0.00006887526689165921	0.20000000000000001110	0.02013670886329934490	14522	0.00006886103842445945
Apache	CAMEL	8628	7046	28	4	0	0	1	0	0.00397388589270508078	0.00056769798467215440	0.00000000000000000000	0.00006888475580354067	0.05263157894736841813	0.00428931052285012882	14522	0.00006886103842445945
Apache	CAMEL	1144	7046	55	21	0	0	1	1	0.00780584728924212361	0.00298041441952881080	0.00000000000000000000	0.00006887526689165921	0.11111111111111110494	0.00612342172418313402	14522	0.00006886103842445945
Apache	CAMEL	1145	7046	23	4	0	0	1	0	0.00326426341186488800	0.00056769798467215440	0.00000000000000000000	0.00006888950124001103	0.25000000000000000000	0.02109184089654225075	14522	0.00006886103842445945
Apache	CAMEL	8624	7046	16	3	0	0	1	0	0.00227079193868861759	0.00042577348850411580	0.00000000000000000000	0.00006888950124001103	0.50000000000000000000	0.04568469603374682164	14522	0.00006886103842445945
Apache	CAMEL	8626	7046	54	16	0	0	1	1	0.00766392279307408480	0.00227079193868861759	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.07263013751659636030	14522	0.00006886103842445945
Apache	CAMEL	8153	7046	70	5	1	0	1	0	0.00993471473176270152	0.00070962248084019300	0.00000000000000000000	0.00006886103842445945	1.00000000000000000000	0.06012160802090288358	14522	0.00006886103842445945
Apache	CAMEL	1547	7046	14	5	0	0	1	0	0.00198694294635254039	0.00070962248084019300	0.00000000000000000000	0.00006892273761113791	0.10000000000000000555	0.01137500624863536751	14510	0.00006891798759476223
Apache	CAMEL	1544	7046	20	2	0	0	1	0	0.00283848992336077199	0.00028384899233607720	0.00000000000000000000	0.00006889899407468652	0.11111111111111110494	0.01745557040977480795	14522	0.00006886103842445945
Apache	CAMEL	691	7046	12	2	0	0	1	0	0.00170309395401646319	0.00028384899233607720	0.00000000000000000000	0.00006889899407468652	1.00000000000000000000	0.09816298415206138606	14522	0.00006886103842445945
Apache	CAMEL	696	7046	42	9	0	0	1	1	0.00596082883905762161	0.00127732046551234739	0.00000000000000000000	0.00006888475580354067	1.00000000000000000000	0.07939948580534889055	14522	0.00006886103842445945
Apache	CAMEL	697	7046	16	0	0	0	0	1	0.00227079193868861759	0.00000000000000000000	0.00000000000000000000	0.00019681165124975399	0.50000000000000000000	0.04418374858666836158	9709	0.00010299721907508497
Apache	CAMEL	694	7046	41	19	1	0	1	1	0.00581890434288958279	0.00269656542719273360	0.00000000000000000000	0.00006886103842445945	0.25000000000000000000	0.01985828581628974396	14522	0.00006886103842445945
Apache	CAMEL	695	7046	17	1	0	0	1	1	0.00241271643485665641	0.00014192449616803860	0.00000000000000000000	0.00006886103842445945	0.50000000000000000000	0.03172721219663186126	14522	0.00006886103842445945
Apache	CAMEL	1548	7046	7	1	0	0	1	0	0.00099347147317627020	0.00014192449616803860	0.00000000000000007632	0.00067658998646820032	0.12500000000000000000	0.02284845325633048582	2584	0.00038699690402476783
Apache	CAMEL	8713	7046	23	1	0	0	1	0	0.00326426341186488800	0.00014192449616803860	0.00000000000000000000	0.00006888475580354067	0.05555555555555555247	0.00692060181211797288	14522	0.00006886103842445945
Apache	CAMEL	547	7046	47	11	0	0	1	1	0.00667045131989781395	0.00156116945784842459	0.00000000000000000000	0.00006888475580354067	0.14285714285714284921	0.01599858549616890377	14522	0.00006886103842445945
Apache	CAMEL	8718	7046	15	0	0	0	0	0	0.00212886744252057921	0.00000000000000000000	0.00000000000000000000	0.00011591515011011939	0.03448275862068965469	0.00770956905767294660	9880	0.00010121457489878542
Apache	CAMEL	7192	7046	28	2	0	0	1	0	0.00397388589270508078	0.00028384899233607720	0.00000000000000000000	0.00006888001102080176	0.20000000000000001110	0.02063641626779776084	14520	0.00006887052341597796
Apache	CAMEL	548	7046	20	2	0	0	1	0	0.00283848992336077199	0.00028384899233607720	0.00000000000000000000	0.00006887526689165921	0.11111111111111110494	0.00861099872203845325	14522	0.00006886103842445945
Apache	CAMEL	549	7046	17	1	0	0	1	0	0.00241271643485665641	0.00014192449616803860	0.00000000000000000000	0.00006886103842445945	0.10000000000000000555	0.02039351933712765103	14522	0.00006886103842445945
