Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk		NDiskTk	NDistCE	RatioDistTk	RatioDistCE	
Apache	CAMEL	2962	0	0	0	1	15	0	4	10	2	0.001419	0.000284	
Apache	CAMEL	2972	0	0	0	1	36	2	6	25	4	0.003548	0.000568	
Apache	CAMEL	2978	0	0	0	1	69	2	1	55	1	0.007806	0.000142	
Apache	CAMEL	2979	0	0	0	1	62	5	5	39	5	0.005535	0.000710	
Apache	CAMEL	2980	0	0	0	1	52	0	4	32	3	0.004542	0.000426	
Apache	CAMEL	2986	0	1	0	1	151	0	21	56	20	0.007948	0.002838	
Apache	CAMEL	8690	0	1	0	1	116	3	15	44	14	0.006245	0.001987	
Apache	CAMEL	2994	0	0	0	1	331	2	32	68	31	0.009651	0.004400	
Apache	CAMEL	2995	0	0	0	1	66	3	2	44	2	0.006245	0.000284	
Apache	CAMEL	3007	0	0	0	1	24	0	3	12	2	0.001703	0.000284	
Apache	CAMEL	3008	0	0	0	1	29	1	4	18	2	0.002555	0.000284	
Apache	CAMEL	3011	0	0	0	1	37	1	2	21	1	0.002980	0.000142	
Apache	CAMEL	3015	0	0	0	1	33	2	5	26	5	0.003690	0.000710	
Apache	CAMEL	3022	0	1	0	1	274	0	48	75	48	0.010644	0.006812	
Apache	CAMEL	3036	0	0	0	0	15	2	0	13	0	0.001845	0.000000	
Apache	CAMEL	3040	0	0	0	1	22	1	1	16	1	0.002271	0.000142	
Apache	CAMEL	3044	0	0	0	1	30	1	3	22	2	0.003122	0.000284	
Apache	CAMEL	3045	0	0	1	1	391	6	46	124	46	0.017599	0.006529	
Apache	CAMEL	3047	0	0	0	1	60	0	3	45	3	0.006387	0.000426	
Apache	CAMEL	3049	0	0	0	1	21	2	3	19	3	0.002697	0.000426	
Apache	CAMEL	3050	0	0	0	1	37	1	1	25	1	0.003548	0.000142	
Apache	CAMEL	3060	0	0	0	1	37	4	2	23	2	0.003264	0.000284	
Apache	CAMEL	510	0	0	0	1	24	1	2	21	2	0.002980	0.000284	
Apache	CAMEL	3069	0	0	0	1	16	2	1	14	1	0.001987	0.000142	
Apache	CAMEL	3077	0	0	0	1	45	2	1	32	1	0.004542	0.000142	
Apache	CAMEL	3078	0	0	1	1	77	2	11	49	10	0.006954	0.001419	
Apache	CAMEL	3079	0	0	0	0	93	1	0	50	0	0.007096	0.000000	
Apache	CAMEL	3081	0	0	1	1	379	9	27	102	27	0.014476	0.003832	
Apache	CAMEL	3082	0	0	0	1	21	3	4	19	4	0.002697	0.000568	
Apache	CAMEL	3084	0	0	0	1	13	0	1	10	1	0.001419	0.000142	
Apache	CAMEL	3091	0	0	0	1	57	3	2	40	2	0.005677	0.000284	
Apache	CAMEL	3093	0	0	0	0	17	1	0	13	0	0.001845	0.000000	
Apache	CAMEL	3104	0	0	1	1	57	1	7	35	6	0.004967	0.000852	
Apache	CAMEL	3107	0	0	0	1	14	1	1	12	1	0.001703	0.000142	
Apache	CAMEL	3108	0	0	0	1	19	3	4	17	3	0.002413	0.000426	
Apache	CAMEL	3113	0	0	0	1	41	3	6	31	5	0.004400	0.000710	
Apache	CAMEL	3114	0	0	0	1	225	14	13	90	11	0.012773	0.001561	
Apache	CAMEL	3118	0	0	1	1	369	10	27	121	27	0.017173	0.003832	
Apache	CAMEL	3121	0	0	0	1	26	1	2	23	2	0.003264	0.000284	
Apache	CAMEL	3124	1	0	1	1	145	2	14	66	13	0.009367	0.001845	
Apache	CAMEL	3128	0	0	0	1	22	1	2	20	2	0.002838	0.000284	
Apache	CAMEL	3130	0	0	0	1	26	1	3	22	3	0.003122	0.000426	
Apache	CAMEL	3133	0	0	0	0	21	1	0	14	0	0.001987	0.000000	
Apache	CAMEL	3136	0	0	1	1	83	0	2	33	2	0.004684	0.000284	
Apache	CAMEL	3137	0	0	0	1	22	1	2	18	2	0.002555	0.000284	
Apache	CAMEL	3141	0	0	1	1	95	9	6	40	5	0.005677	0.000710	
Apache	CAMEL	3143	0	0	1	1	197	2	25	58	25	0.008232	0.003548	
Apache	CAMEL	3144	0	0	1	1	81	1	4	43	3	0.006103	0.000426	
Apache	CAMEL	3158	0	0	1	1	34	3	12	18	11	0.002555	0.001561	
Apache	CAMEL	3170	0	0	0	1	49	4	2	26	2	0.003690	0.000284	
Apache	CAMEL	3174	0	0	0	1	20	1	2	17	2	0.002413	0.000284	
Apache	CAMEL	3185	0	0	0	1	18	1	2	14	2	0.001987	0.000284	
Apache	CAMEL	3186	0	1	0	1	143	3	14	58	13	0.008232	0.001845	
Apache	CAMEL	3187	0	0	0	1	42	3	2	27	1	0.003832	0.000142	
Apache	CAMEL	3188	0	0	1	1	204	2	26	81	26	0.011496	0.003690	
Apache	CAMEL	3193	0	0	0	1	86	3	2	47	2	0.006670	0.000284	
Apache	CAMEL	3198	0	0	1	1	37	0	5	19	3	0.002697	0.000426	
Apache	CAMEL	3199	0	0	0	1	16	4	1	15	1	0.002129	0.000142	
Apache	CAMEL	3201	0	1	0	1	71	0	14	35	13	0.004967	0.001845	
Apache	CAMEL	3203	0	0	0	1	42	4	2	34	2	0.004825	0.000284	
Apache	CAMEL	3216	0	0	0	1	48	0	5	31	4	0.004400	0.000568	
Apache	CAMEL	3219	0	0	0	1	27	1	2	22	2	0.003122	0.000284	
Apache	CAMEL	3220	0	0	0	1	18	1	3	16	3	0.002271	0.000426	
Apache	CAMEL	3223	0	0	1	1	69	0	13	38	12	0.005393	0.001703	
Apache	CAMEL	3231	0	0	0	0	14	1	0	9	0	0.001277	0.000000	
Apache	CAMEL	3237	0	0	1	1	110	4	17	36	16	0.005109	0.002271	
Apache	CAMEL	3245	0	0	0	0	5	0	0	5	0	0.000710	0.000000	
Apache	CAMEL	3249	0	0	0	1	27	1	2	19	1	0.002697	0.000142	
Apache	CAMEL	3269	0	0	0	1	61	1	4	28	4	0.003974	0.000568	
Apache	CAMEL	3271	0	0	1	1	77	2	6	37	5	0.005251	0.000710	
Apache	CAMEL	3276	0	0	1	1	46	1	3	28	3	0.003974	0.000426	
Apache	CAMEL	3277	0	1	0	1	196	6	14	75	14	0.010644	0.001987	
Apache	CAMEL	3281	0	0	0	1	24	0	2	17	2	0.002413	0.000284	
Apache	CAMEL	3286	0	0	0	1	51	1	5	35	4	0.004967	0.000568	
Apache	CAMEL	3295	0	0	1	1	172	4	15	65	15	0.009225	0.002129	
Apache	CAMEL	3299	0	0	1	1	79	0	10	36	7	0.005109	0.000993	
Apache	CAMEL	8742	0	1	0	1	681	15	84	144	84	0.020437	0.011922	
Apache	CAMEL	3302	0	0	0	1	25	0	2	20	2	0.002838	0.000284	
Apache	CAMEL	3304	0	0	0	0	26	1	0	17	0	0.002413	0.000000	
Apache	CAMEL	3306	0	0	0	1	24	3	3	22	3	0.003122	0.000426	
Apache	CAMEL	3314	0	0	0	1	126	3	5	51	5	0.007238	0.000710	
Apache	CAMEL	3319	0	0	0	1	28	3	5	21	5	0.002980	0.000710	
Apache	CAMEL	3321	0	0	1	1	51	3	12	29	11	0.004116	0.001561	
Apache	CAMEL	10111	0	0	0	1	78	1	5	44	4	0.006245	0.000568	
Apache	CAMEL	3328	0	0	1	1	180	2	38	60	38	0.008515	0.005393	
Apache	CAMEL	3333	0	0	0	1	19	1	3	16	3	0.002271	0.000426	
Apache	CAMEL	3334	0	0	0	1	45	4	2	30	1	0.004258	0.000142	
Apache	CAMEL	3335	0	1	1	1	286	2	41	73	41	0.010360	0.005819	
Apache	CAMEL	3341	0	1	1	1	399	12	57	116	57	0.016463	0.008090	
Apache	CAMEL	3343	0	1	1	1	175	2	23	78	20	0.011070	0.002838	
Apache	CAMEL	3344	0	0	1	1	50	1	7	26	7	0.003690	0.000993	
Apache	CAMEL	3348	0	0	1	1	299	3	39	98	36	0.013909	0.005109	
Apache	CAMEL	3349	0	0	1	1	133	2	14	65	13	0.009225	0.001845	
Apache	CAMEL	3351	0	0	0	0	25	1	0	14	0	0.001987	0.000000	
Apache	CAMEL	3352	0	0	0	1	20	2	4	16	4	0.002271	0.000568	
Apache	CAMEL	3353	0	0	1	1	119	7	11	76	10	0.010786	0.001419	
Apache	CAMEL	3355	0	0	0	1	17	2	3	15	3	0.002129	0.000426	
Apache	CAMEL	3356	0	0	0	1	31	5	5	23	4	0.003264	0.000568	
Apache	CAMEL	3361	0	0	0	1	21	0	1	12	1	0.001703	0.000142	
Apache	CAMEL	3373	0	0	0	1	17	2	2	9	1	0.001277	0.000142	
Apache	CAMEL	3377	0	0	0	1	18	1	2	13	2	0.001845	0.000284	
Apache	CAMEL	3388	0	0	1	1	53	1	6	32	5	0.004542	0.000710	
Apache	CAMEL	3389	0	0	0	1	18	0	4	17	4	0.002413	0.000568	
Apache	CAMEL	3390	0	0	1	1	80	2	9	47	8	0.006670	0.001135	
Apache	CAMEL	3394	0	0	0	1	25	1	2	21	2	0.002980	0.000284	
Apache	CAMEL	3395	0	0	0	1	23	3	3	19	3	0.002697	0.000426	
Apache	CAMEL	8758	0	1	0	1	240	0	40	53	40	0.007522	0.005677	
Apache	CAMEL	3403	0	0	0	1	19	1	4	15	3	0.002129	0.000426	
Apache	CAMEL	3419	0	0	0	1	32	2	4	17	3	0.002413	0.000426	
Apache	CAMEL	3425	0	0	0	1	176	4	6	64	5	0.009083	0.000710	
Apache	CAMEL	3426	0	0	0	1	26	2	4	23	4	0.003264	0.000568	
Apache	CAMEL	3428	0	1	0	1	43	2	9	24	9	0.003406	0.001277	
Apache	CAMEL	3430	0	0	0	1	28	1	4	18	4	0.002555	0.000568	
Apache	CAMEL	3433	0	0	1	1	145	3	26	50	26	0.007096	0.003690	
Apache	CAMEL	3438	0	0	0	1	34	0	6	22	4	0.003122	0.000568	
Apache	CAMEL	3442	0	0	1	1	57	2	11	43	11	0.006103	0.001561	
Apache	CAMEL	3446	0	0	1	1	37	0	2	28	2	0.003974	0.000284	
Apache	CAMEL	3448	0	0	0	1	46	0	2	27	1	0.003832	0.000142	
Apache	CAMEL	3458	0	0	1	0	37	1	0	22	0	0.003122	0.000000	
Apache	CAMEL	3473	0	0	1	1	362	17	54	89	54	0.012631	0.007664	
Apache	CAMEL	3479	0	0	0	1	58	2	3	43	3	0.006103	0.000426	
Apache	CAMEL	3483	0	0	0	1	20	1	2	15	2	0.002129	0.000284	
Apache	CAMEL	3489	0	0	0	1	91	2	2	50	1	0.007096	0.000142	
Apache	CAMEL	3493	0	1	0	1	56	0	12	30	11	0.004258	0.001561	
Apache	CAMEL	3497	0	0	0	1	74	2	5	45	4	0.006387	0.000568	
Apache	CAMEL	3498	0	0	0	1	48	0	2	25	2	0.003548	0.000284	
Apache	CAMEL	3524	0	0	0	0	26	0	0	22	0	0.003122	0.000000	
Apache	CAMEL	3528	0	0	0	1	21	2	2	16	1	0.002271	0.000142	
Apache	CAMEL	3531	0	0	1	0	57	3	0	31	0	0.004400	0.000000	
Apache	CAMEL	3535	0	0	0	1	85	3	7	48	6	0.006812	0.000852	
Apache	CAMEL	3537	0	0	0	1	17	1	2	13	2	0.001845	0.000284	
Apache	CAMEL	10147	0	0	1	1	160	4	28	84	28	0.011922	0.003974	
Apache	CAMEL	3540	0	0	1	1	91	6	10	55	9	0.007806	0.001277	
Apache	CAMEL	3543	0	0	0	1	53	2	4	32	4	0.004542	0.000568	
Apache	CAMEL	3545	0	0	1	1	215	2	16	45	16	0.006387	0.002271	
Apache	CAMEL	3559	0	0	0	1	28	2	4	21	4	0.002980	0.000568	
Apache	CAMEL	3560	0	0	0	1	66	3	2	48	1	0.006812	0.000142	
Apache	CAMEL	9666	0	0	0	1	58	2	5	28	4	0.003974	0.000568	
Apache	CAMEL	10157	0	0	1	1	31	0	7	15	7	0.002129	0.000993	
Apache	CAMEL	3630	0	0	0	0	11	2	0	7	0	0.000993	0.000000	
Apache	CAMEL	1213	0	0	1	1	47	1	5	27	5	0.003832	0.000710	
Apache	CAMEL	3673	0	0	1	1	127	0	10	42	10	0.005961	0.001419	
Apache	CAMEL	3674	0	0	0	0	42	0	0	30	0	0.004258	0.000000	
Apache	CAMEL	10174	0	0	0	1	13	1	4	8	2	0.001135	0.000284	
Apache	CAMEL	8810	0	0	0	0	132	0	0	74	0	0.010502	0.000000	
Apache	CAMEL	8812	0	0	0	1	911	3	48	101	47	0.014334	0.006670	
Apache	CAMEL	1488	0	0	1	1	236	11	42	84	41	0.011922	0.005819	
Apache	CAMEL	3752	0	0	1	1	37	1	4	26	3	0.003690	0.000426	
Apache	CAMEL	3774	0	0	0	1	140	5	3	75	3	0.010644	0.000426	
Apache	CAMEL	3800	0	0	0	1	29	0	2	23	2	0.003264	0.000284	
Apache	CAMEL	3801	0	0	1	1	142	15	4	72	4	0.010219	0.000568	
Apache	CAMEL	3901	0	0	0	0	114	9	0	68	0	0.009651	0.000000	
Apache	CAMEL	3907	0	0	0	0	22	1	0	15	0	0.002129	0.000000	
Apache	CAMEL	1225	0	0	0	1	30	1	5	27	5	0.003832	0.000710	
Apache	CAMEL	679	0	0	0	1	58	1	3	39	3	0.005535	0.000426	
Apache	CAMEL	4225	0	0	0	0	31	1	0	25	0	0.003548	0.000000	
Apache	CAMEL	8902	0	1	1	1	98	2	12	44	12	0.006245	0.001703	
Apache	CAMEL	8905	0	0	1	1	165	3	10	61	10	0.008657	0.001419	
Apache	CAMEL	4284	0	0	0	1	47	1	3	28	3	0.003974	0.000426	
Apache	CAMEL	1508	0	0	0	1	25	2	1	18	1	0.002555	0.000142	
Apache	CAMEL	10282	0	0	0	1	85	2	3	60	3	0.008515	0.000426	
Apache	CAMEL	741	0	0	0	1	32	1	3	26	2	0.003690	0.000284	
Apache	CAMEL	4456	0	0	0	0	41	0	0	26	0	0.003690	0.000000	
Apache	CAMEL	4482	0	0	0	1	35	1	3	26	3	0.003690	0.000426	
Apache	CAMEL	4483	0	0	0	1	96	1	3	59	3	0.008374	0.000426	
Apache	CAMEL	4515	0	0	0	1	47	1	1	24	1	0.003406	0.000142	
Apache	CAMEL	758	0	0	0	1	43	3	3	30	3	0.004258	0.000426	
Apache	CAMEL	10342	0	0	1	1	138	11	19	72	19	0.010219	0.002697	
Apache	CAMEL	8984	0	0	0	1	39	3	5	26	5	0.003690	0.000710	
Apache	CAMEL	4847	0	0	1	1	34	1	2	20	2	0.002838	0.000284	
Apache	CAMEL	4882	0	0	0	1	18	0	1	13	1	0.001845	0.000142	
Apache	CAMEL	4901	0	0	0	1	20	0	1	20	1	0.002838	0.000142	
Apache	CAMEL	10380	0	0	1	1	282	9	27	127	25	0.018024	0.003548	
Apache	CAMEL	5024	0	0	0	0	31	1	0	26	0	0.003690	0.000000	
Apache	CAMEL	5025	0	0	1	1	48	2	5	30	5	0.004258	0.000710	
Apache	CAMEL	9043	0	0	0	0	21	0	0	15	0	0.002129	0.000000	
Apache	CAMEL	10414	0	0	0	1	38	2	3	24	3	0.003406	0.000426	
Apache	CAMEL	9049	0	0	0	0	23	0	0	15	0	0.002129	0.000000	
Apache	CAMEL	10429	0	0	1	1	130	6	11	62	10	0.008799	0.001419	
Apache	CAMEL	10430	0	0	0	1	23	3	2	17	2	0.002413	0.000284	
Apache	CAMEL	9065	0	0	1	1	151	8	22	59	22	0.008374	0.003122	
Apache	CAMEL	5251	0	0	1	1	397	20	21	140	21	0.019869	0.002980	
Apache	CAMEL	5255	0	0	0	0	38	1	0	24	0	0.003406	0.000000	
Apache	CAMEL	10442	0	0	1	1	257	8	3	55	3	0.007806	0.000426	
Apache	CAMEL	2251	0	0	0	1	14	2	3	13	3	0.001845	0.000426	
Apache	CAMEL	5376	0	0	0	1	91	1	3	55	3	0.007806	0.000426	
Apache	CAMEL	9094	0	1	0	1	343	7	39	75	39	0.010644	0.005535	
Apache	CAMEL	9104	0	0	0	1	37	0	4	27	4	0.003832	0.000568	
Apache	CAMEL	9106	0	0	0	1	104	1	5	62	4	0.008799	0.000568	
Apache	CAMEL	9112	0	1	0	1	540	5	43	85	43	0.012064	0.006103	
Apache	CAMEL	925	0	0	0	0	57	2	0	39	0	0.005535	0.000000	
Apache	CAMEL	5669	0	0	0	1	31	1	2	18	2	0.002555	0.000284	
Apache	CAMEL	958	0	0	0	1	27	2	3	21	3	0.002980	0.000426	
Apache	CAMEL	9739	0	0	1	1	174	5	11	83	11	0.011780	0.001561	
Apache	CAMEL	8649	0	0	0	1	135	3	1	29	1	0.004116	0.000142	
Apache	CAMEL	9159	0	1	1	1	192	4	28	69	27	0.009793	0.003832	
Apache	CAMEL	969	0	0	0	1	41	0	6	22	5	0.003122	0.000710	
Apache	CAMEL	9166	0	0	0	1	42	3	1	28	1	0.003974	0.000142	
Apache	CAMEL	9195	0	1	1	1	375	10	57	104	56	0.014760	0.007948	
Apache	CAMEL	9215	0	0	0	1	37	2	11	28	11	0.003974	0.001561	
Apache	CAMEL	1053	0	0	0	1	18	1	2	16	2	0.002271	0.000284	
Apache	CAMEL	1054	0	0	0	0	15	1	0	15	0	0.002129	0.000000	
Apache	CAMEL	1063	0	0	0	1	22	1	3	19	3	0.002697	0.000426	
Apache	CAMEL	6387	0	0	0	1	24	0	6	11	3	0.001561	0.000426	
Apache	CAMEL	6541	0	0	1	1	57	0	7	28	6	0.003974	0.000852	
Apache	CAMEL	6558	0	0	1	1	52	4	7	33	7	0.004684	0.000993	
Apache	CAMEL	6565	0	0	0	1	32	2	1	23	1	0.003264	0.000142	
Apache	CAMEL	6660	0	0	0	1	49	1	3	32	2	0.004542	0.000284	
Apache	CAMEL	6703	0	0	0	1	70	0	6	46	6	0.006529	0.000852	
Apache	CAMEL	1119	0	0	0	1	47	0	2	22	1	0.003122	0.000142	
Apache	CAMEL	6769	0	0	0	1	31	1	3	25	3	0.003548	0.000426	
Apache	CAMEL	1711	0	0	1	1	496	10	36	129	36	0.018308	0.005109	
Apache	CAMEL	6798	0	0	1	1	97	3	7	55	6	0.007806	0.000852	
Apache	CAMEL	5239	0	0	0	0	15	0	0	12	0	0.001703	0.000000	
Apache	CAMEL	6912	0	0	1	1	242	5	34	85	34	0.012064	0.004825	
Apache	CAMEL	6918	0	0	0	0	16	1	0	13	0	0.001845	0.000000	
Apache	CAMEL	7052	1	0	0	1	399	57	11	182	11	0.025830	0.001561	
Apache	CAMEL	7055	0	1	0	1	148	3	24	70	21	0.009935	0.002980	
Apache	CAMEL	7057	0	0	0	1	75	2	5	38	5	0.005393	0.000710	
Apache	CAMEL	7058	0	0	0	1	30	1	2	23	2	0.003264	0.000284	
Apache	CAMEL	7061	0	0	0	1	44	0	8	20	8	0.002838	0.001135	
Apache	CAMEL	7062	0	0	0	1	38	1	5	29	4	0.004116	0.000568	
Apache	CAMEL	7069	1	1	0	1	157	4	15	74	15	0.010502	0.002129	
Apache	CAMEL	7073	0	0	0	1	77	0	2	34	2	0.004825	0.000284	
Apache	CAMEL	7087	0	0	1	1	64	0	7	39	6	0.005535	0.000852	
Apache	CAMEL	7092	0	0	0	1	24	1	2	18	2	0.002555	0.000284	
Apache	CAMEL	7096	0	0	0	1	72	1	10	47	7	0.006670	0.000993	
Apache	CAMEL	7100	0	0	0	1	21	1	2	20	2	0.002838	0.000284	
Apache	CAMEL	7102	0	0	0	1	34	2	2	22	2	0.003122	0.000284	
Apache	CAMEL	7107	0	0	0	1	23	0	3	20	3	0.002838	0.000426	
Apache	CAMEL	7111	0	0	0	1	19	1	2	16	2	0.002271	0.000284	
Apache	CAMEL	7112	0	0	0	1	40	1	3	22	3	0.003122	0.000426	
Apache	CAMEL	7116	0	0	0	1	53	4	8	32	7	0.004542	0.000993	
Apache	CAMEL	7120	0	0	0	1	48	2	7	31	6	0.004400	0.000852	
Apache	CAMEL	7125	0	0	1	1	128	2	22	49	21	0.006954	0.002980	
Apache	CAMEL	7132	0	0	0	1	79	3	9	41	8	0.005819	0.001135	
Apache	CAMEL	7139	0	1	0	1	773	19	79	171	78	0.024269	0.011070	
Apache	CAMEL	7141	0	0	0	1	89	2	7	42	6	0.005961	0.000852	
Apache	CAMEL	7142	0	0	1	1	222	5	16	86	15	0.012206	0.002129	
Apache	CAMEL	7143	0	0	0	1	27	1	1	24	1	0.003406	0.000142	
Apache	CAMEL	7144	0	0	0	1	51	1	4	31	4	0.004400	0.000568	
Apache	CAMEL	7146	0	0	0	1	56	0	2	39	1	0.005535	0.000142	
Apache	CAMEL	7147	0	1	0	1	2579	25	71	185	71	0.026256	0.010077	
Apache	CAMEL	7155	0	0	1	1	58	2	4	34	4	0.004825	0.000568	
Apache	CAMEL	7159	0	0	0	0	27	1	0	24	0	0.003406	0.000000	
Apache	CAMEL	7160	0	0	0	1	29	1	2	24	2	0.003406	0.000284	
Apache	CAMEL	7161	0	0	0	1	176	8	22	68	22	0.009651	0.003122	
Apache	CAMEL	7163	0	0	0	1	34	0	1	24	1	0.003406	0.000142	
Apache	CAMEL	7167	0	0	1	1	75	2	10	34	9	0.004825	0.001277	
Apache	CAMEL	7172	0	0	0	1	20	0	1	15	1	0.002129	0.000142	
Apache	CAMEL	7173	0	0	0	1	22	3	5	20	5	0.002838	0.000710	
Apache	CAMEL	7179	0	0	0	1	4	0	1	4	1	0.000568	0.000142	
Apache	CAMEL	7182	0	0	0	1	21	3	4	16	4	0.002271	0.000568	
Apache	CAMEL	7185	0	0	1	1	157	3	3	36	3	0.005109	0.000426	
Apache	CAMEL	7192	0	0	0	1	73	3	4	28	2	0.003974	0.000284	
Apache	CAMEL	7194	0	0	0	1	63	2	6	32	6	0.004542	0.000852	
Apache	CAMEL	7200	0	0	0	1	11	0	1	9	1	0.001277	0.000142	
Apache	CAMEL	7210	0	0	0	1	20	1	1	16	1	0.002271	0.000142	
Apache	CAMEL	7219	0	0	1	1	24	0	1	20	1	0.002838	0.000142	
Apache	CAMEL	7224	0	0	0	1	93	6	4	50	4	0.007096	0.000568	
Apache	CAMEL	7229	0	0	1	1	58	3	9	27	9	0.003832	0.001277	
Apache	CAMEL	7230	0	0	0	1	27	3	2	23	2	0.003264	0.000284	
Apache	CAMEL	7239	0	0	0	1	18	0	3	12	2	0.001703	0.000284	
Apache	CAMEL	7241	0	0	1	1	79	3	13	35	12	0.004967	0.001703	
Apache	CAMEL	7244	0	0	0	1	33	0	1	24	1	0.003406	0.000142	
Apache	CAMEL	7251	0	0	1	1	129	5	17	62	15	0.008799	0.002129	
Apache	CAMEL	7253	0	0	0	1	31	1	5	22	3	0.003122	0.000426	
Apache	CAMEL	7254	0	0	1	1	84	1	10	40	9	0.005677	0.001277	
Apache	CAMEL	7256	0	1	0	1	94	1	14	26	14	0.003690	0.001987	
Apache	CAMEL	7258	0	0	0	1	32	2	4	23	4	0.003264	0.000568	
Apache	CAMEL	7262	0	1	1	1	1731	3	90	124	90	0.017599	0.012773	
Apache	CAMEL	7271	0	0	1	1	177	3	21	63	21	0.008941	0.002980	
Apache	CAMEL	7275	0	0	1	1	33	0	6	22	4	0.003122	0.000568	
Apache	CAMEL	7276	0	0	1	1	222	10	36	60	36	0.008515	0.005109	
Apache	CAMEL	7277	0	0	0	0	8	1	0	8	0	0.001135	0.000000	
Apache	CAMEL	7279	0	0	0	0	13	2	0	11	0	0.001561	0.000000	
Apache	CAMEL	7286	0	0	0	1	15	0	2	9	1	0.001277	0.000142	
Apache	CAMEL	7287	0	0	0	1	20	2	4	18	3	0.002555	0.000426	
Apache	CAMEL	7296	0	0	1	1	222	4	28	77	28	0.010928	0.003974	
Apache	CAMEL	7298	0	0	1	1	119	2	9	57	9	0.008090	0.001277	
Apache	CAMEL	7303	0	0	1	1	157	3	11	69	11	0.009793	0.001561	
Apache	CAMEL	7304	0	0	0	1	44	3	11	28	10	0.003974	0.001419	
Apache	CAMEL	7306	0	0	1	1	59	3	4	41	4	0.005819	0.000568	
Apache	CAMEL	7308	0	0	0	1	122	3	3	68	2	0.009651	0.000284	
Apache	CAMEL	7310	0	0	0	1	39	0	1	25	1	0.003548	0.000142	
Apache	CAMEL	7311	0	0	0	1	20	1	3	18	3	0.002555	0.000426	
Apache	CAMEL	7318	0	0	1	1	93	6	14	57	14	0.008090	0.001987	
Apache	CAMEL	7320	0	1	0	1	204	7	17	65	17	0.009225	0.002413	
Apache	CAMEL	7321	0	0	0	1	116	2	8	58	7	0.008232	0.000993	
Apache	CAMEL	7323	0	0	0	1	18	1	1	14	1	0.001987	0.000142	
Apache	CAMEL	7337	0	0	0	1	14	0	2	8	1	0.001135	0.000142	
Apache	CAMEL	7338	0	0	1	1	230	3	31	97	31	0.013767	0.004400	
Apache	CAMEL	7341	0	0	1	1	103	3	15	47	14	0.006670	0.001987	
Apache	CAMEL	7344	0	1	0	1	292	4	23	103	23	0.014618	0.003264	
Apache	CAMEL	7347	0	0	0	0	12	0	0	11	0	0.001561	0.000000	
Apache	CAMEL	7349	0	0	0	1	51	0	9	39	8	0.005535	0.001135	
Apache	CAMEL	7350	0	0	0	1	55	0	9	42	8	0.005961	0.001135	
Apache	CAMEL	7351	0	1	1	1	144	7	28	47	27	0.006670	0.003832	
Apache	CAMEL	7353	0	0	1	1	89	1	6	53	5	0.007522	0.000710	
Apache	CAMEL	7359	0	0	1	1	98	4	6	48	6	0.006812	0.000852	
Apache	CAMEL	7363	0	0	0	0	43	1	0	22	0	0.003122	0.000000	
Apache	CAMEL	7364	0	0	0	1	57	5	7	41	5	0.005819	0.000710	
Apache	CAMEL	7369	0	0	0	1	19	1	3	16	3	0.002271	0.000426	
Apache	CAMEL	7379	0	0	0	1	32	1	5	20	4	0.002838	0.000568	
Apache	CAMEL	7391	0	0	0	1	20	0	1	10	1	0.001419	0.000142	
Apache	CAMEL	7398	0	0	0	1	23	0	1	15	1	0.002129	0.000142	
Apache	CAMEL	7399	0	0	0	1	64	4	4	45	3	0.006387	0.000426	
Apache	CAMEL	7407	0	0	0	1	48	3	3	33	3	0.004684	0.000426	
Apache	CAMEL	7409	0	0	0	1	26	0	2	17	1	0.002413	0.000142	
Apache	CAMEL	7411	0	0	1	1	53	1	6	33	5	0.004684	0.000710	
Apache	CAMEL	7415	0	1	1	1	143	3	25	58	25	0.008232	0.003548	
Apache	CAMEL	7418	0	0	0	1	82	2	10	51	10	0.007238	0.001419	
Apache	CAMEL	7424	0	0	0	1	12	0	1	12	1	0.001703	0.000142	
Apache	CAMEL	7426	0	0	0	1	31	0	1	22	1	0.003122	0.000142	
Apache	CAMEL	7427	0	0	0	1	17	0	1	13	1	0.001845	0.000142	
Apache	CAMEL	7428	0	0	1	1	56	0	6	25	6	0.003548	0.000852	
Apache	CAMEL	7429	0	1	1	1	850	10	107	162	107	0.022992	0.015186	
Apache	CAMEL	7431	0	0	1	1	80	2	9	43	7	0.006103	0.000993	
Apache	CAMEL	7432	0	0	1	1	262	8	23	79	23	0.011212	0.003264	
Apache	CAMEL	7443	0	0	0	1	53	7	4	37	4	0.005251	0.000568	
Apache	CAMEL	7448	0	0	0	1	68	4	6	46	6	0.006529	0.000852	
Apache	CAMEL	7449	0	1	0	1	140	5	16	62	16	0.008799	0.002271	
Apache	CAMEL	7450	0	0	0	1	55	4	6	43	5	0.006103	0.000710	
Apache	CAMEL	7451	0	1	1	1	457	14	51	140	51	0.019869	0.007238	
Apache	CAMEL	7452	0	0	0	1	36	2	4	22	3	0.003122	0.000426	
Apache	CAMEL	7456	0	0	1	1	361	3	22	113	21	0.016037	0.002980	
Apache	CAMEL	7457	1	0	1	1	628	14	26	118	25	0.016747	0.003548	
Apache	CAMEL	7459	0	0	1	1	100	3	7	48	6	0.006812	0.000852	
Apache	CAMEL	7462	0	0	0	1	56	1	3	31	3	0.004400	0.000426	
Apache	CAMEL	7471	0	0	1	0	108	2	0	49	0	0.006954	0.000000	
Apache	CAMEL	7472	0	0	0	1	36	2	2	24	2	0.003406	0.000284	
